article_key,condition,llm_name,full_focus_epu_first_epu_pred,full_focus_epu_first_epu_correct,full_focus_epu_first_confidence,full_focus_epu_first_focus_excerpt,full_focus_epu_first_excerpt_in_target,full_focus_epu_first_json_valid,full_focus_epu_first_parse_status,full_focus_epu_first_raw_json,full_focus_epu_first_who_pred,full_focus_epu_first_who_correct,full_focus_epu_first_who_requested,full_focus_epu_first_who_present,full_focus_epu_first_actions_pred,full_focus_epu_first_actions_correct,full_focus_epu_first_actions_requested,full_focus_epu_first_actions_present,full_focus_epu_first_effects_pred,full_focus_epu_first_effects_correct,full_focus_epu_first_effects_requested,full_focus_epu_first_effects_present,full_focus_epu_first_mention_foreign_pred,full_focus_epu_first_mention_foreign_correct,full_focus_epu_first_mention_foreign_requested,full_focus_epu_first_mention_foreign_present,full_focus_epu_first_mainly_foreign_pred,full_focus_epu_first_mainly_foreign_correct,full_focus_epu_first_mainly_foreign_requested,full_focus_epu_first_mainly_foreign_present,full_focus_epu_first_requested_task_count,full_focus_epu_first_task_completion_count,full_focus_epu_first_completion_share,full_focus_epu_first_aux_mean
Midcentury_3349,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Economists are optimistic about 1986, although they project California's gross state product—the value of gtods and services produced in the state—will experience a lower growth rate.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Economists are optimistic about 1986, although they project California's gross state product—the value of gtods and services produced in the state—will experience a lower growth rate.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1541,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Instability can continue for some time. Several units could support the new leader, and some leaders could give themselves over. Other units may say they'll continue as bandits.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.85,""focus_excerpt"":""Instability can continue for some time. Several units could support the new leader, and some leaders could give themselves over. Other units may say they'll continue as bandits.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_3411,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"uncertainties of radiation contamination caused by the Soviet nuclear accident at the Chernobyl power plant, have cast a cloud of depression on the market",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.7,""focus_excerpt"":""uncertainties of radiation contamination caused by the Soviet nuclear accident at the Chernobyl power plant, have cast a cloud of depression on the market""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_5457,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,Victory over corporate raiders has come at a steep price for Borg-Warner Corp. This mainstay of Chicago corporate and civic life has turned inward as a private company laden with debt.,0,1,ok,"{""epu"": 0, ""who"": null, ""actions"": null, ""effects"": null, ""mention_foreign"": 0, ""mainly_foreign"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""Victory over corporate raiders has come at a steep price for Borg-Warner Corp. This mainstay of Chicago corporate and civic life has turned inward as a private company laden with debt.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_4746,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.95,"OMB ordered the CPSC to slash its budget by 30 percent and its staff by 25 percent... The surprise came at the end of last week, when OMB withdrew its proposed cutbacks at the urging of Terrence M. Scanlon, who was sworn in as chairman Dec. 31.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""OMB ordered the CPSC to slash its budget by 30 percent and its staff by 25 percent... The surprise came at the end of last week, when OMB withdrew its proposed cutbacks at the urging of Terrence M. Scanlon, who was sworn in as chairman Dec. 31.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_679,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.6,political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.6,""focus_excerpt"":""political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1,5,2,0.4,0.2
Current_862,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.92,The correlation between economic uncertainty and personal health is not clear.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""The correlation between economic uncertainty and personal health is not clear.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1532,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"much of what he spends on his property in the future will be to meet tough new seismic-safety laws enacted by the city, which require that many of the area's older buildings be rebuilt or reinforced",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""much of what he spends on his property in the future will be to meet tough new seismic-safety laws enacted by the city, which require that many of the area's older buildings be rebuilt or reinforced""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_765,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"The friction comes against a backdrop of income disparity. The U.S. Census in 1990 found that the median household income for people who described themselves as West Indian was $28,819; for all black households, the median was $19,533.",0,1,ok,"{""epu"": 0, ""who"": null, ""actions"": null, ""effects"": null, ""mention_foreign"": 0, ""mainly_foreign"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""The friction comes against a backdrop of income disparity. The U.S. Census in 1990 found that the median household income for people who described themselves as West Indian was $28,819; for all black households, the median was $19,533.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_74,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.82,"For all the questions about expansion -- the cost, the military fitness of the three candidate countries, the effect on relations with Russia -- there was no denying that NATO's basic mission would have to change in this post-Cold War era.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": null,
  ""mainly_foreign"": null,
  ""confidence"": 0.82,
  ""focus_excerpt"": ""For all the questions about expansion -- the cost, the military fitness of the three candidate countries, the effect on relations with Russia -- there was no denying that NATO's basic mission would have to change in this post-Cold War era.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Midcentury_1259,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.7,"Another unknown Is how effective the new Immigration law, which penalizes employers for hiring Illegal aliens, will be In stemming Illegal Immigration.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""Another unknown Is how effective the new Immigration law, which penalizes employers for hiring Illegal aliens, will be In stemming Illegal Immigration.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.8
Current_848,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,"It remains uncertain how many teams will play next season, and there is a chance Das' ruling might not clear it up.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.72,
  ""focus_excerpt"": ""It remains uncertain how many teams will play next season, and there is a chance Das' ruling might not clear it up.""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Midcentury_6239,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.82,"The government does not want an out-and-out running away of the dollar because of the plight of exporters. But, at the same time, the government needs a continued inflow of capital to meet American demand for credit and does not want the dollar to collapse.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""The government does not want an out-and-out running away of the dollar because of the plight of exporters. But, at the same time, the government needs a continued inflow of capital to meet American demand for credit and does not want the dollar to collapse.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.2
Current_526,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,"This started as a short-term liquidity crisis, and it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""This started as a short-term liquidity crisis, and it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.""
}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.6
Midcentury_5965,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.98,"uncertainty about the tax bill is causing some consumers and companies to save money they had planned to spend...Either way, the total effect of their decisions is expected to distort economic activity",0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.98,""focus_excerpt"":""uncertainty about the tax bill is causing some consumers and companies to save money they had planned to spend...Either way, the total effect of their decisions is expected to distort economic activity""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,1.0
Current_1804,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"President Mikhail S. Gorbachev appealed to the nation today to keep the Soviet isnion together, but was all but drowned out by spiraling calls for independence by most of the nation's republics.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":1,""mainly_foreign"":1,""confidence"":0.85,""focus_excerpt"":""President Mikhail S. Gorbachev appealed to the nation today to keep the Soviet isnion together, but was all but drowned out by spiraling calls for independence by most of the nation's republics.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1,5,2,0.4,0.0
Current_128,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,"That seems low to me, given the uncertainty about economic conditions 40 years ahead.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""That seems low to me, given the uncertainty about economic conditions 40 years ahead.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1448,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.72,Uncertainty about DART's long-range funding makes it nearly impossible to complete the federal application in time to keep the project on schedule,0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""Uncertainty about DART's long-range funding makes it nearly impossible to complete the federal application in time to keep the project on schedule""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_459,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,the unrelenting economic pressure that is wreaking havoc on the retirement plans they made a decade or more ago,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""the unrelenting economic pressure that is wreaking havoc on the retirement plans they made a decade or more ago""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1602,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.62,Uncertainty about the economic outlook and interest rates combined with worries about how much a strengthening dollar will impair the profitability of American multinational companies created a guarded atmosphere for stocks.,0,1,ok,"{""epu"": 1, ""who"": 0, ""actions"": 0, ""effects"": 1, ""mention_foreign"": 1, ""mainly_foreign"": 0, ""confidence"": 0.62, ""focus_excerpt"": ""Uncertainty about the economic outlook and interest rates combined with worries about how much a strengthening dollar will impair the profitability of American multinational companies created a guarded atmosphere for stocks.""}",0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_1517,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.7,"Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores, which again outperformed the rest of the retail industry during January.",1,1,ok,"{""epu"": 0, ""who"": null, ""actions"": null, ""effects"": null, ""mention_foreign"": 0, ""mainly_foreign"": 0, ""confidence"": 0.7, ""focus_excerpt"": ""Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores, which again outperformed the rest of the retail industry during January.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_941,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.82,"It's a decent forecast, but there's a higher level of uncertainty than at the first of the year",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.82,""focus_excerpt"":""It's a decent forecast, but there's a higher level of uncertainty than at the first of the year""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1666,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies... 'Policy decisions need to accommodate that uncertainty.',0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies... 'Policy decisions need to accommodate that uncertainty.'""}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_1040,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.82,"Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution, which we would find more distasteful than any solution we could develop by ourselves. Unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development.",0,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.82,""focus_excerpt"":""Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution, which we would find more distasteful than any solution we could develop by ourselves. Unless we act, the federal government likely will freeze highway funds and planning and strictly limit industrial development.""}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.6
Current_273,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.65,"she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy. The 'uncertainty' surrounding the recall, she suggests, makes it too risky to pursue.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.65,
  ""focus_excerpt"": ""she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy. The 'uncertainty' surrounding the recall, she suggests, makes it too risky to pursue.""
}",1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Midcentury_4112,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,"programs ranging from increased scientific research to trade protectionism, broad enough to attract Democrats and Republicans, high-technology executives and union leaders",1,1,ok,"{""epu"":1,""who"":0,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""programs ranging from increased scientific research to trade protectionism, broad enough to attract Democrats and Republicans, high-technology executives and union leaders""}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_1458,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.85,A slowdown. A downturn. A reset to reality. Even the dreaded 'R' word. Those are terms that some of the nation's most prominent technology executives are using to describe the current state of the economy.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""A slowdown. A downturn. A reset to reality. Even the dreaded 'R' word. Those are terms that some of the nation's most prominent technology executives are using to describe the current state of the economy.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1471,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,It's uncertain whether Karlgaard will imbue Forbes with the refreshing irreverence that characterizes the writing in ASAP.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""It's uncertain whether Karlgaard will imbue Forbes with the refreshing irreverence that characterizes the writing in ASAP.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_842,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"In 2000, the battle for the Oval Office is shaping up primarily as a battle for the heartland.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""In 2000, the battle for the Oval Office is shaping up primarily as a battle for the heartland.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_2134,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.92,talk in many quarters has now turned to how long the inflation-wary Fed can wait before tightening policy,1,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""talk in many quarters has now turned to how long the inflation-wary Fed can wait before tightening policy""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_950,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.97,"Roth, 51, said that after working under the corporate restraints and financial pressures of a major publicly held media company such as Disney for the past 5 1/2 years he decided he'd be happier being an entrepreneur.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.97,""focus_excerpt"":""Roth, 51, said that after working under the corporate restraints and financial pressures of a major publicly held media company such as Disney for the past 5 1/2 years he decided he'd be happier being an entrepreneur.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_3098,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.92,"For the American companies, and for foreign investors in general, the attack underscores the uncertainty of doing business in developing nations.",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""For the American companies, and for foreign investors in general, the attack underscores the uncertainty of doing business in developing nations.""}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,5,5,1.0,0.4
Midcentury_4158,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,The buyout is conditioned on a majority of Kidde shares being tendered to Hanson and is subject to approval by government regulators and Hanson shareholders.,1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.85,""focus_excerpt"":""The buyout is conditioned on a majority of Kidde shares being tendered to Hanson and is subject to approval by government regulators and Hanson shareholders.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
Current_1312,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.92,"uncertainty about future economic policies, a tepid housing market, and financial headwinds caused by tight credit conditions and balance sheet restructuring",0,1,ok,"{""epu"":1,""who"":1,""actions"":1,""effects"":1,""mention_foreign"":1,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""uncertainty about future economic policies, a tepid housing market, and financial headwinds caused by tight credit conditions and balance sheet restructuring""}",1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,5,5,1.0,0.4
Current_451,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.85,The OAS has called for stiff economic sanctions unless Aristide is returned to the presidency. Details of the embargo and what it will affect are expected to be announced later this week.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The OAS has called for stiff economic sanctions unless Aristide is returned to the presidency. Details of the embargo and what it will affect are expected to be announced later this week.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,5,5,1.0,0.8
Current_1683,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,0.0,0.72,The imminent death of the state's redevelopment funds has cast uncertainty on a police station planned to be built in one of the city's grittiest areas.,1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.72,""focus_excerpt"":""The imminent death of the state's redevelopment funds has cast uncertainty on a police station planned to be built in one of the city's grittiest areas.""}",0.0,0.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_1086,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.95,"Both men had been Marxist professors at the university of Havana until the mid-'60s, when they ran afoul of the revolution during a purge; they had been in and out of jail ever since.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""Both men had been Marxist professors at the university of Havana until the mid-'60s, when they ran afoul of the revolution during a purge; they had been in and out of jail ever since.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1,5,2,0.4,0.0
Current_1494,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.95,She said the economy may play a role in the slower donations this year.,0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.95,""focus_excerpt"":""She said the economy may play a role in the slower donations this year.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_4069,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"O.T.B. is a bureaucratic nightmare that's killing horse racing in this state. Can you believe they didn't make a profit until last year? On gambling? They set up shops, but didn't consider the impact on the race track.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""O.T.B. is a bureaucratic nightmare that's killing horse racing in this state. Can you believe they didn't make a profit until last year? On gambling? They set up shops, but didn't consider the impact on the race track.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_1678,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.7,"There are enough fearful headlines about oil prices, terrorist threats and economic uncertainty to fill a scrapbook.",0,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.7,""focus_excerpt"":""There are enough fearful headlines about oil prices, terrorist threats and economic uncertainty to fill a scrapbook.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Current_113,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,1.0,0.85,"Senator Jim Bunning, Republican of Kentucky, was one of several politicians pushing for anti-steroids legislation for all major sports.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.85,""focus_excerpt"":""Senator Jim Bunning, Republican of Kentucky, was one of several politicians pushing for anti-steroids legislation for all major sports.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1,5,2,0.4,0.4
Midcentury_4517,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,1.0,1.0,0.92,uncertainty over tax law changes for the steep decline in capital investment plans,1,1,ok,"{""epu"":1,""who"":0,""actions"":0,""effects"":1,""mention_foreign"":0,""mainly_foreign"":0,""confidence"":0.92,""focus_excerpt"":""uncertainty over tax law changes for the steep decline in capital investment plans""}",0.0,1.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1,5,5,1.0,0.6
Current_1493,full_focus_epu_first,anthropic/claude-sonnet-4-6@default,0.0,0.0,0.82,"Without an international rescue operation, the risks can only accelerate.",1,1,ok,"{""epu"":0,""who"":null,""actions"":null,""effects"":null,""mention_foreign"":null,""mainly_foreign"":null,""confidence"":0.82,""focus_excerpt"":""Without an international rescue operation, the risks can only accelerate.""}",,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,5,0,0.0,0.0
