llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
anthropic/claude-sonnet-4-6@default,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.82,"U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July.",1,1,0,2,0.25,8,local_business|health_system|housing_market|weather_update|civic_notice|education_admin|transport_notice,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July.""}"
anthropic/claude-sonnet-4-6@default,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.82,U.S. officials say they are uncertain how Putin will react... Washington needs Russia's support as it presses the Security Council to pass new sanctions... its true effect could be to slow the Iranian economy drastically.,1,1,0,4,0.5,8,housing_market|weather_update|company_earnings|local_business|commodity_markets|education_admin|sports_business,"{""target_section_id"": ""SEC-114"", ""epu"": 1, ""confidence"": 0.82, ""focus_excerpt"": ""U.S. officials say they are uncertain how Putin will react... Washington needs Russia's support as it presses the Security Council to pass new sanctions... its true effect could be to slow the Iranian economy drastically.""}"
anthropic/claude-sonnet-4-6@default,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.82,U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions... its true effect could be to slow the Iranian economy drastically.,1,1,0,6,0.75,8,foreign_affairs|health_system|company_earnings|local_business|election_campaign|commodity_markets|housing_market,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions... its true effect could be to slow the Iranian economy drastically.""}"
anthropic/claude-sonnet-4-6@default,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,very_hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.82,"U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July.",1,1,0,8,1.0,8,foreign_affairs|local_business|company_earnings|housing_market|health_system|commodity_markets|election_campaign,"{""target_section_id"":""SEC-114"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""U.S. officials say they are uncertain how Putin will react. He has sharply criticized the proposed new American missile defense system... Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July.""}"
anthropic/claude-sonnet-4-6@default,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,easy,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.85,"Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... At a time when legislators are discussing drastically cutting or even abolishing homeowner property taxes, this guy sta",1,1,0,2,0.25,8,transport_notice|weather_update|sports_business|health_system|education_admin|company_earnings|housing_market,"{""target_section_id"": ""SEC-135"", ""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... At a time when legislators are discussing drastically cutting or even abolishing homeowner property taxes, this guy stands ready to kiss off $540 million in future state revenues.""}"
anthropic/claude-sonnet-4-6@default,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,medium,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.82,"Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicl",1,1,0,4,0.5,8,housing_market|education_admin|weather_update|sports_business|civic_notice|transport_notice|company_earnings,"{""target_section_id"": ""SEC-135"", ""epu"": 1, ""confidence"": 0.82, ""focus_excerpt"": ""Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicly owned stadium.""}"
anthropic/claude-sonnet-4-6@default,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,hard,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.82,"Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicl",1,1,0,6,0.75,8,local_business|election_campaign|company_earnings|housing_market|foreign_affairs|commodity_markets|health_system,"{""target_section_id"": ""SEC-135"", ""epu"": 1, ""confidence"": 0.82, ""focus_excerpt"": ""Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicly owned stadium.""}"
anthropic/claude-sonnet-4-6@default,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,very_hard,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.82,"Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicl",1,1,0,8,1.0,8,commodity_markets|local_business|election_campaign|health_system|housing_market|company_earnings|foreign_affairs,"{""target_section_id"":""SEC-135"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""Despite forecasts for a tight budget and possible cuts in social services, the needy billionaires of baseball, football, hockey and basketball are finding friends in Tallahassee... Gov. Charlie Crist says he's got no problem with the concept of public payouts to help the Marlins build a new, publicly owned stadium.""}"
anthropic/claude-sonnet-4-6@default,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,easy,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.92,"The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to is.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut a",1,1,0,2,0.25,8,weather_update|company_earnings|sports_business|civic_notice|housing_market|local_business|transport_notice,"{""target_section_id"": ""SEC-142"", ""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to is.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""}"
anthropic/claude-sonnet-4-6@default,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,medium,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.92,"The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to U.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by boosting walnut an",1,1,0,4,0.5,8,transport_notice|local_business|election_campaign|education_admin|housing_market|weather_update|foreign_affairs,"{""target_section_id"": ""SEC-142"", ""epu"": 1, ""confidence"": 0.92, ""focus_excerpt"": ""The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to U.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by boosting walnut and lemon tariffs.""}"
anthropic/claude-sonnet-4-6@default,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.82,"The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to U.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by boosting walnut an",1,1,0,6,0.75,8,foreign_affairs|health_system|commodity_markets|company_earnings|election_campaign|local_business|housing_market,"{""target_section_id"":""SEC-142"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to U.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by boosting walnut and lemon tariffs.""}"
anthropic/claude-sonnet-4-6@default,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,very_hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.85,"The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to is.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut a",1,1,0,8,1.0,8,company_earnings|housing_market|foreign_affairs|commodity_markets|election_campaign|health_system|local_business,"{""target_section_id"": ""SEC-142"", ""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to is.S. citrus products. The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""}"
anthropic/claude-sonnet-4-6@default,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,easy,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.82,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects,1,1,0,2,0.25,8,company_earnings|education_admin|local_business|health_system|transport_notice|civic_notice|weather_update,"{""target_section_id"": ""SEC-100"", ""epu"": 1, ""confidence"": 0.82, ""focus_excerpt"": ""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects""}"
anthropic/claude-sonnet-4-6@default,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,medium,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.72,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China,1,1,0,4,0.5,8,company_earnings|local_business|education_admin|housing_market|health_system|election_campaign|civic_notice,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China""}"
anthropic/claude-sonnet-4-6@default,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.82,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China... uncertainty over China's future political direction is rife,1,1,0,6,0.75,8,company_earnings|election_campaign|foreign_affairs|health_system|local_business|commodity_markets|housing_market,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.82,""focus_excerpt"":""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China... uncertainty over China's future political direction is rife""}"
anthropic/claude-sonnet-4-6@default,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,very_hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.72,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China,1,1,0,8,1.0,8,health_system|election_campaign|local_business|commodity_markets|housing_market|company_earnings|foreign_affairs,"{""target_section_id"":""SEC-100"",""epu"":1,""confidence"":0.72,""focus_excerpt"":""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects... project lenders are 'very concerned about exchange rate and political risks' in China""}"
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,easy,SEC-135,SEC-135,1.0,0.0,0.0,0.0,0.85,uncertainty has been building in how earnings will play out over the next four weeks,1,1,0,2,0.25,8,company_earnings|sports_business|local_business|housing_market|transport_notice|education_admin|civic_notice,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""uncertainty has been building in how earnings will play out over the next four weeks""}"
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,medium,SEC-135,SEC-135,1.0,0.0,0.0,0.0,0.85,uncertainty has been building in how earnings will play out over the next four weeks,1,1,0,4,0.5,8,health_system|housing_market|sports_business|election_campaign|civic_notice|company_earnings|local_business,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""uncertainty has been building in how earnings will play out over the next four weeks""}"
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,hard,SEC-135,SEC-135,1.0,0.0,0.0,0.0,0.82,uncertainty has been building in how earnings will play out over the next four weeks,1,1,0,6,0.75,8,health_system|housing_market|foreign_affairs|local_business|company_earnings|commodity_markets|election_campaign,"{""target_section_id"":""SEC-135"",""epu"":0,""confidence"":0.82,""focus_excerpt"":""uncertainty has been building in how earnings will play out over the next four weeks""}"
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,very_hard,SEC-135,SEC-135,1.0,0.0,0.0,0.0,0.85,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,0,8,1.0,8,housing_market|local_business|commodity_markets|foreign_affairs|company_earnings|health_system|election_campaign,"{""target_section_id"": ""SEC-135"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks""}"
anthropic/claude-sonnet-4-6@default,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,easy,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.82,Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.,1,1,0,2,0.25,8,education_admin|health_system|housing_market|local_business|civic_notice|transport_notice|company_earnings,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.""}"
anthropic/claude-sonnet-4-6@default,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,medium,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.85,Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.,1,1,0,4,0.5,8,local_business|health_system|housing_market|civic_notice|foreign_affairs|education_admin|company_earnings,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.""}"
anthropic/claude-sonnet-4-6@default,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,hard,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.85,Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.,1,1,0,6,0.75,8,housing_market|company_earnings|commodity_markets|foreign_affairs|health_system|election_campaign|local_business,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.""}"
anthropic/claude-sonnet-4-6@default,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.82,Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.,1,1,0,8,1.0,8,health_system|foreign_affairs|local_business|housing_market|company_earnings|election_campaign|commodity_markets,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""Cuban officials said they put an end to the economic liberalization because free enterprise impeded the building of socialism.""}"
anthropic/claude-sonnet-4-6@default,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.82,"One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay",1,1,0,2,0.25,8,health_system|transport_notice|civic_notice|education_admin|sports_business|company_earnings|local_business,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.82, ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay""}"
anthropic/claude-sonnet-4-6@default,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,medium,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.85,"One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay",1,1,0,4,0.5,8,education_admin|weather_update|local_business|transport_notice|election_campaign|civic_notice|commodity_markets,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay""}"
anthropic/claude-sonnet-4-6@default,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.92,"One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay",1,1,0,6,0.75,8,election_campaign|health_system|foreign_affairs|commodity_markets|housing_market|local_business|company_earnings,"{""target_section_id"": ""SEC-107"", ""epu"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks. Though offers of lump-sum bonuses for increased performance, gain-sharing or other rewards may sound enticing, employees are risking more of their pay""}"
anthropic/claude-sonnet-4-6@default,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.9,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,1,1,0,8,1.0,8,housing_market|foreign_affairs|commodity_markets|local_business|company_earnings|health_system|election_campaign,"{""target_section_id"":""SEC-107"",""epu"":0,""confidence"":0.9,""focus_excerpt"":""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""}"
anthropic/claude-sonnet-4-6@default,Current_89,0,0,LAT,2007,1,1,6087,4506,standard8,easy,SEC-114,SEC-114,1.0,0.0,1.0,1.0,0.85,Los Angeles city and county officials are taking steps this week to cut financial ties with companies that do business with the Sudanese government.,1,1,0,2,0.25,8,weather_update|housing_market|transport_notice|sports_business|local_business|civic_notice|education_admin,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Los Angeles city and county officials are taking steps this week to cut financial ties with companies that do business with the Sudanese government.""}"
anthropic/claude-sonnet-4-6@default,Current_89,0,0,LAT,2007,1,1,6087,4506,standard8,medium,SEC-114,SEC-114,1.0,0.0,1.0,1.0,0.85,Los Angeles city and county officials are taking steps this week to cut financial ties with companies that do business with the Sudanese government.,1,1,0,4,0.5,8,education_admin|civic_notice|sports_business|housing_market|commodity_markets|company_earnings|weather_update,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Los Angeles city and county officials are taking steps this week to cut financial ties with companies that do business with the Sudanese government.""}"
anthropic/claude-sonnet-4-6@default,Current_89,0,0,LAT,2007,1,1,6087,4506,standard8,hard,SEC-114,SEC-114,1.0,0.0,1.0,1.0,0.85,The Board of Supervisors voted unanimously Tuesday to urge the county's retirement association to identify companies linked to operations in Sudan and withdraw any investments.,1,1,0,6,0.75,8,election_campaign|local_business|housing_market|company_earnings|health_system|foreign_affairs|commodity_markets,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.85,""focus_excerpt"":""The Board of Supervisors voted unanimously Tuesday to urge the county's retirement association to identify companies linked to operations in Sudan and withdraw any investments.""}"
anthropic/claude-sonnet-4-6@default,Current_89,0,0,LAT,2007,1,1,6087,4506,standard8,very_hard,SEC-114,SEC-114,1.0,0.0,1.0,1.0,0.85,The Board of Supervisors voted unanimously Tuesday to urge the county's retirement association to identify companies linked to operations in Sudan and withdraw any investments.,1,1,0,8,1.0,8,election_campaign|health_system|housing_market|commodity_markets|company_earnings|foreign_affairs|local_business,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""The Board of Supervisors voted unanimously Tuesday to urge the county's retirement association to identify companies linked to operations in Sudan and withdraw any investments.""}"
anthropic/claude-sonnet-4-6@default,Current_1276,0,0,MIHB,2007,1,0,3688,3688,standard8,easy,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.85,"Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do",1,1,0,2,0.25,8,sports_business|housing_market|company_earnings|health_system|transport_notice|local_business|education_admin,"{""target_section_id"": ""SEC-128"", ""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do""}"
anthropic/claude-sonnet-4-6@default,Current_1276,0,0,MIHB,2007,1,0,3688,3688,standard8,medium,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.92,"Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do",1,1,0,4,0.5,8,commodity_markets|education_admin|foreign_affairs|sports_business|civic_notice|health_system|housing_market,"{""target_section_id"": ""SEC-128"", ""epu"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do""}"
anthropic/claude-sonnet-4-6@default,Current_1276,0,0,MIHB,2007,1,0,3688,3688,standard8,hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.95,"Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do",1,1,0,6,0.75,8,company_earnings|foreign_affairs|local_business|health_system|housing_market|commodity_markets|election_campaign,"{""target_section_id"": ""SEC-128"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""Hamas has reached a crossroads where it really has to make a decision which way to go, and I think Hamas is deeply confused about what to do""}"
anthropic/claude-sonnet-4-6@default,Current_1276,0,0,MIHB,2007,1,0,3688,3688,standard8,very_hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,0.85,"Hamas leadership, which appears uncertain how to deal with an Israeli economic campaign that's costing Hamas popular support and political options.",1,1,0,8,1.0,8,health_system|foreign_affairs|company_earnings|commodity_markets|local_business|election_campaign|housing_market,"{""target_section_id"":""SEC-128"",""epu"":0,""confidence"":0.85,""focus_excerpt"":""Hamas leadership, which appears uncertain how to deal with an Israeli economic campaign that's costing Hamas popular support and political options.""}"
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,1,0,4111,4111,standard8,easy,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.95,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",1,1,0,2,0.25,8,transport_notice|health_system|sports_business|housing_market|civic_notice|local_business|weather_update,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.""}"
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,1,0,4111,4111,standard8,medium,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.95,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",1,1,0,4,0.5,8,election_campaign|local_business|education_admin|company_earnings|housing_market|commodity_markets|foreign_affairs,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.""}"
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,1,0,4111,4111,standard8,hard,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.97,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",1,1,0,6,0.75,8,health_system|commodity_markets|housing_market|local_business|election_campaign|company_earnings|foreign_affairs,"{""target_section_id"": ""SEC-114"", ""epu"": 0, ""confidence"": 0.97, ""focus_excerpt"": ""To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.""}"
anthropic/claude-sonnet-4-6@default,Current_708,1,1,DMNB,2001,1,0,4111,4111,standard8,very_hard,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.97,"To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.",1,1,0,8,1.0,8,local_business|foreign_affairs|health_system|election_campaign|company_earnings|commodity_markets|housing_market,"{""target_section_id"":""SEC-114"",""epu"":0,""confidence"":0.97,""focus_excerpt"":""To succeed in today's fast-paced, rapidly changing and highly uncertain economy, small-business owners can't become stuck in a rut.""}"
anthropic/claude-sonnet-4-6@default,Current_973,0,1,MIHB,1997,1,1,7143,4506,standard8,easy,SEC-149,SEC-149,1.0,0.0,1.0,1.0,0.92,"In a hail of rifle fire into a crowded vegetable market in Hebron, an Israeli soldier Wednesday aimed to stop the planned trtop withdrawal from the city, but hours later negotiators pushed to seal the deal.",1,1,0,2,0.25,8,local_business|health_system|housing_market|company_earnings|sports_business|weather_update|education_admin,"{""target_section_id"": ""SEC-149"", ""epu"": 0, ""confidence"": 0.92, ""focus_excerpt"": ""In a hail of rifle fire into a crowded vegetable market in Hebron, an Israeli soldier Wednesday aimed to stop the planned trtop withdrawal from the city, but hours later negotiators pushed to seal the deal.""}"
anthropic/claude-sonnet-4-6@default,Current_973,0,1,MIHB,1997,1,1,7143,4506,standard8,medium,SEC-149,SEC-149,1.0,0.0,1.0,1.0,0.95,"For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today",1,1,0,4,0.5,8,housing_market|civic_notice|weather_update|foreign_affairs|commodity_markets|company_earnings|transport_notice,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.95,""focus_excerpt"":""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today""}"
anthropic/claude-sonnet-4-6@default,Current_973,0,1,MIHB,1997,1,1,7143,4506,standard8,hard,SEC-149,SEC-149,1.0,0.0,1.0,1.0,0.95,"For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today",1,1,0,6,0.75,8,housing_market|commodity_markets|local_business|health_system|foreign_affairs|election_campaign|company_earnings,"{""target_section_id"":""SEC-149"",""epu"":0,""confidence"":0.95,""focus_excerpt"":""For a long time I have been saying that the delays in the negotiations only create a situation of uncertainty and instability, which provoke and create the conditions for developments of the kind we saw today""}"
