llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,condition,target_section_id,selected_section_id,target_position,n_sections,selected_target_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid
deepseek-ai/deepseek-v3.2,Current_681,0,0,LAT,2001,10370,medium,S3,S3,3,5,1,0,1.0,1,0.95,Diplomatic soarees have confirmed that Angola had become increasingly frustrated with Kabila.,1,1
deepseek-ai/deepseek-v3.2,Current_681,0,0,LAT,2001,10370,hard,S4,S4,5,4,1,0,1.0,1,0.95,"Security was tight throughout Kinshasa. Heavily armed trtops from Kabila's military ally Zimbabwe were strategically placed in the vicinity of the palace, and nearby roads were blocked by armored personnel carriers. Diplomatic soarees said Angola, an",1,1
deepseek-ai/deepseek-v3.2,Current_681,0,0,LAT,2001,10370,very_hard,S7,S7,8,7,1,0,1.0,1,0.9,"Security was tight throughout Kinshasa. Heavily armed trtops from Kabila's military ally Zimbabwe were strategically placed in the vicinity of the palace, and nearby roads were blocked by armored personnel carriers. Diplomatic soarees said Angola, an",1,1
deepseek-ai/deepseek-v3.2,Current_852,0,0,MIHB,2000,6905,easy,S2,S2,2,3,1,0,1.0,1,0.95,"A federal and state initiative offering grants, low-interest loans and tax breaks to developers who reclaim abandoned inner-city industrial areas known as ``brownfields'' is raising hope for the old Cuyahoga junkyard",1,1
deepseek-ai/deepseek-v3.2,Current_852,0,0,MIHB,2000,6905,medium,S3,S3,3,5,1,0,1.0,1,0.85,"A federal and state initiative offering grants, low-interest loans and tax breaks to developers who reclaim abandoned inner-city industrial areas known as ``brownfields'' is raising hope for the old Cuyahoga junkyard and dozens of other properties in",1,1
deepseek-ai/deepseek-v3.2,Current_852,0,0,MIHB,2000,6905,hard,S4,S4,5,4,1,0,1.0,1,0.9,"A federal and state initiative offering grants, low-interest loans and tax breaks to developers who reclaim abandoned inner-city industrial areas known as ``brownfields'' is raising hope for the old Cuyahoga junkyard and dozens of other properties in",1,1
deepseek-ai/deepseek-v3.2,Current_852,0,0,MIHB,2000,6905,very_hard,S7,S7,8,7,1,0,1.0,1,0.8,"A federal and state initiative offering grants, low-interest loans and tax breaks to developers who reclaim abandoned inner-city industrial areas known as ``brownfields'' is raising hope for the old Cuyahoga junkyard and dozens of other properties in",1,1
deepseek-ai/deepseek-v3.2,Current_802,1,0,DMNB,1997,3968,easy,S2,S2,2,3,1,0,0.0,0,0.8,The House was expected to give final approval Saturday to a bill requiring state colleges and universities to base their admission standard for incoming students on the lowest grades and test scores of scholarship athletes,1,1
deepseek-ai/deepseek-v3.2,Current_802,1,0,DMNB,1997,3968,medium,S3,S3,3,5,1,0,0.0,0,0.95,"The measure, sponsored by Rep. Ron Wilson, D-Houston, was tentatively approved Friday night and amended significantly. It still must go to the Senate, where its prospects are uncertain.",0,1
deepseek-ai/deepseek-v3.2,Current_802,1,0,DMNB,1997,3968,hard,S5,S5,5,6,1,0,0.0,0,0.9,"The measure, sponsored by Rep. Ron Wilson, D-Houston, was tentatively approved Friday night and amended significantly. It still must go to the Senate, where its prospects are uncertain.",0,1
deepseek-ai/deepseek-v3.2,Current_802,1,0,DMNB,1997,3968,very_hard,S8,S8,8,8,1,1,1.0,1,0.9,"The measure, sponsored by Rep. Ron Wilson, D-Houston, was tentatively approved Friday night and amended significantly. It still must go to the Senate, where its prospects are uncertain.",0,1
deepseek-ai/deepseek-v3.2,Current_1398,0,0,LAT,2001,9370,easy,S2,S2,2,3,1,0,1.0,1,0.95,Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era.,1,1
deepseek-ai/deepseek-v3.2,Current_1398,0,0,LAT,2001,9370,medium,S3,S3,3,5,1,0,1.0,1,0.95,"Swedish performers Henrik Agger, 28, and his 19-year-old partner, Louise Bjurholm came to Moscow to hone their acrobatic skills. ""When you start to learn,"" Agger says, ""you want to learn more and more difficult things."" [Boris Belokhovstov], Agger sa",1,1
deepseek-ai/deepseek-v3.2,Current_1398,0,0,LAT,2001,9370,hard,S4,S4,5,4,1,0,1.0,1,0.95,Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times...,0,1
deepseek-ai/deepseek-v3.2,Current_1398,0,0,LAT,2001,9370,very_hard,S7,S7,8,7,1,0,1.0,1,0.95,"Moscow's circus college doesn't just train a fresh crop of young entertainers each year. It has helped preserve Russia's revered circus traditions in an uncertain era. And though the schtol has fallen on hard economic times, it increasingly is helpin",1,1
deepseek-ai/deepseek-v3.2,Midcentury_7569,1,0,NYT,1993,5832,easy,S2,S2,2,3,1,0,0.0,0,0.9,New Data Point to Weakening is.S. Economy: Drop in 3 Measures Prompts ...,1,1
deepseek-ai/deepseek-v3.2,Midcentury_7569,1,0,NYT,1993,5832,medium,S3,S3,3,5,1,0,0.0,0,0.85,"fresh reports today showed a plunge in new-home sales and unsettling, albeit moderate, declines in consumer confidence and the Government's chief forecasting index.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7569,1,0,NYT,1993,5832,hard,S5,S5,5,6,1,0,0.0,0,0.9,today's data prompted expressions of concern that the risks to further expansion had grown.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_7569,1,0,NYT,1993,5832,very_hard,S8,S8,8,8,1,0,0.0,0,0.95,the three-tenths of 1 percent decline in the department's index of leading indicators for May,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1758,1,0,NYT,1985,6641,easy,S2,S2,2,3,1,1,1.0,1,0.95,analysts believe that the reality of an uncertain economy as well as questions about the Federal budget deficit and tax reform will soon spoil their fun,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1758,1,0,NYT,1985,6641,medium,S3,S3,3,5,1,1,1.0,1,0.95,questions about the Federal budget deficit and tax reform,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1758,1,0,NYT,1985,6641,hard,S5,S5,5,6,1,1,1.0,1,0.9,questions about the Federal budget deficit and tax reform will ston spoil their fun.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_1758,1,0,NYT,1985,6641,very_hard,S8,S8,8,8,1,1,1.0,1,0.95,Even more troubling to many experts on Wall Street is the apparent bind in which the Federal Reserve Board finds itself with regard to monetary policy.,0,1
deepseek-ai/deepseek-v3.2,Current_1731,0,0,LAT,2000,15945,easy,S2,S2,2,3,1,0,1.0,1,0.85,"In Washington, congressional Republicans seek to set aside the law prohibiting memorials to individuals until 25 years after their death in order to build a monument to Ronald Reagan on the National Mall.",1,1
deepseek-ai/deepseek-v3.2,Current_1731,0,0,LAT,2000,15945,medium,S3,S3,3,5,1,1,0.0,0,0.9,John Boylan's opposition raised another common sore point in the lingering controversy over presidential monuments: partisan politics.,0,1
deepseek-ai/deepseek-v3.2,Current_1731,0,0,LAT,2000,15945,hard,S5,S5,5,6,1,0,1.0,1,0.9,"partisan politics. For decades, Republicans had blocked efforts to construct a [Thomas Jefferson] memorial in the nation's capital because Jefferson, the founder of the Democratic Party, was associated tto closely with the opposition.",1,1
deepseek-ai/deepseek-v3.2,Current_1731,0,0,LAT,2000,15945,very_hard,S8,S8,8,8,1,0,1.0,1,0.95,"Republicans had blocked efforts to construct a Thomas Jefferson memorial in the nation's capital because Jefferson, the founder of the Democratic Party, was associated too closely with the opposition.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7618,1,0,NYT,2001,7843,easy,S2,S2,2,3,1,1,1.0,1,0.85,"While America celebrated a decade of prosperity, Lawrence B. Lindsey spent the 1990's warning of an imminent economic tightening... The appointment came the same day Mr. Bush presided over a conference in Austin to promote the tax cuts Mr. Lindsey ha",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7618,1,0,NYT,2001,7843,medium,S3,S3,3,5,1,0,0.0,0,0.9,"President-elect George W. Bush named Mr. Lindsey, 46, as his White House economic adviser, formalizing Mr. Lindsey's role as the incoming administration's top thinker on economic matters.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7618,1,0,NYT,2001,7843,hard,S5,S5,5,6,1,1,1.0,1,0.95,"President-elect George W. Bush named Mr. Lindsey, 46, as his White House economic adviser, formalizing Mr. Lindsey's role as the incoming administration's top thinker on economic matters.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7618,1,0,NYT,2001,7843,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,just an hour after the Fed confirmed a gltomier outltok for the economy with a sharp cut in interest rates,0,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,easy,S2,S2,2,3,1,1,1.0,1,0.85,Proposals Sought for Issue Of Brooklyn Container Port... Port officials asked maritime companies yesterday to submit proposals for using the inactive port In Brooklyn as the city proceeds with a separate study to determine Its future.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,medium,S3,S3,3,5,1,0,0.0,0,0.9,Port officials asked maritime companies yesterday to submit proposals for using the Inst active port In Brtoklyn as the city proceeds with a sepn- rnm stndv to determine Its future.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,hard,S5,S5,5,6,1,0,0.0,0,0.95,"""This Is for people out there to tell us are they Interested In operating this terminal for maritime cargo uses and what those uses would be,""",1,1
deepseek-ai/deepseek-v3.2,Midcentury_5796,1,1,NYT,2003,3594,very_hard,S8,S8,8,8,1,1,1.0,1,0.9,"""Talk's cheap,"" he said, ""and It's kind of getting to the point where if people really are Interested, It is time to put their cards on the table.""",0,1
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1099,easy,S2,S2,2,3,1,1,1.0,1,0.95,"Raul Alfonsin, who brought to the Argentine presidency the hopes of a people trying to cast off a bitter history, leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis.",1,1
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1099,medium,S3,S3,3,5,1,1,1.0,1,0.9,"Raul Alfonsin, who brought to the Argentine presidency the hopes of a people trying to cast off a bitter history, leaves office on Saturday with his legacy hostage to the country's debilitating economic crisis.",1,1
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1099,hard,S5,S5,5,6,1,1,1.0,1,0.95,"wages at historic lows in terms of spending power, huge fiscal deficits and debts",1,1
deepseek-ai/deepseek-v3.2,Current_1661,1,0,NYT,1989,1099,very_hard,S8,S8,8,8,1,1,1.0,1,0.9,"economic disintegration of recent months -soaring inflation, a collapsed currency, wages at historic lows in terms of spending power, huge fiscal deficits and debts - is as much the fault of Argentine economic tradition and the Peronist political mov",1,1
deepseek-ai/deepseek-v3.2,Current_1588,0,0,NYT,2003,1020,easy,S2,S2,2,3,1,1,0.0,0,0.9,"President Luiz Inácio Lula da Silva, defending the unpopular pro-market policies he once demonized but which have marked his first year in office, said on Thursday that the sacrifices Brazilians had made this year would be repaid with sustained econo",1,1
deepseek-ai/deepseek-v3.2,Current_1588,0,0,NYT,2003,1020,medium,S3,S3,3,5,1,1,0.0,0,0.95,his government had been forced to resort to old-fashioned fiscal discipline to stave off the economic collapse,1,1
deepseek-ai/deepseek-v3.2,Current_1588,0,0,NYT,2003,1020,hard,S5,S5,5,6,1,1,0.0,0,0.95,"Panicked by Mr. da Silva's past as a fiery labor leader, traders sent Brazilian bonds and the currency tumbling last fall.",1,1
deepseek-ai/deepseek-v3.2,Current_1588,0,0,NYT,2003,1020,very_hard,S8,S8,8,8,1,1,0.0,0,0.9,"Banks shut off credit lines to companies, leaving the country all but dependent on support from the International Monetary Fund.",1,1
deepseek-ai/deepseek-v3.2,Current_1189,1,1,MIHB,1994,3795,easy,S2,S2,2,3,1,1,1.0,1,0.95,"Then came uncertainty about what the newly elected Clinton administration had in store. 'Everyone had the perception that this new administration would be very pro-environment, and there might be significant changes in regulation' from the Environmen",0,1
deepseek-ai/deepseek-v3.2,Current_1189,1,1,MIHB,1994,3795,medium,S3,S3,3,5,1,1,1.0,1,0.95,"""While waiting for signals from the White House, private companies 'put their discretionary spending for environmental projects on hold,' Fletcher said.""",0,1
deepseek-ai/deepseek-v3.2,Current_1189,1,1,MIHB,1994,3795,hard,S5,S5,5,6,1,1,1.0,1,0.95,"Then came uncertainty about what the newly elected Clinton administration had in store. ""Everyone had the perception that this new administration would be very pro-environment, and there might be significant changes in regulation"" from the Environmen",1,1
deepseek-ai/deepseek-v3.2,Current_1189,1,1,MIHB,1994,3795,very_hard,S8,S8,8,8,1,1,1.0,1,0.95,Then came uncertainty about what the newly elected Clinton administration had in store.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5457,0,0,CHI,1987,3204,easy,S2,S2,2,3,1,0,1.0,1,0.9,Victory over corporate raiders has come at a steep price for Borg-Warner Corp.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5457,0,0,CHI,1987,3204,medium,S3,S3,3,5,1,0,1.0,1,0.95,Victory over corporate raiders has come at a steep price for Borg-Warner Corp. ... The conservatively managed company s debt soared nearly 10-fold in a buyout last April led by a Merrill Lynch & Co. subsidiary.,0,1
deepseek-ai/deepseek-v3.2,Midcentury_5457,0,0,CHI,1987,3204,hard,S5,S5,5,6,1,0,1.0,1,0.95,Victory over corporate raiders has come at a steep price for Borg-Warner Corp.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5457,0,0,CHI,1987,3204,very_hard,S8,S2,8,8,0,0,1.0,0,0.85,Some Fed officials hint they remain concerned about the growth pace.,0,1
deepseek-ai/deepseek-v3.2,Current_835,1,0,MIHB,1991,5106,easy,S2,S2,2,3,1,1,1.0,1,0.9,"the fog rolled in, cutting visibility to less than 50 feet -- a nice symbol of the uncertain effects of this bold venture.",1,1
deepseek-ai/deepseek-v3.2,Current_835,1,0,MIHB,1991,5106,medium,S3,S3,3,5,1,1,1.0,1,0.9,"the fog rolled in, cutting visibility to less than 50 feet -- a nice symbol of the uncertain effects of this bold venture.",1,1
deepseek-ai/deepseek-v3.2,Current_835,1,0,MIHB,1991,5106,hard,S4,S4,5,4,1,0,0.0,0,0.75,"the uncertain effects of this bold venture. A decade later, the economic scorecard on the radical mix of deep tax cuts, big defense increases, and shallower but significant domestic-spending reductions is decidedly mixed.",1,1
deepseek-ai/deepseek-v3.2,Current_835,1,0,MIHB,1991,5106,very_hard,S8,S8,8,8,1,0,0.0,0,0.95,unmarred by serious inflation but bracketed by two recessions,1,1
deepseek-ai/deepseek-v3.2,Current_1492,0,0,SFC,2011,6523,easy,S2,S2,2,3,1,0,1.0,1,0.9,people's brains turn to thoughts of home improvement,1,1
deepseek-ai/deepseek-v3.2,Current_1492,0,0,SFC,2011,6523,medium,S3,S3,3,5,1,0,1.0,1,0.95,"I was walking down the main street of my Oakland neighborhood and noticing all the work getting started. At one home, a driveway was being dug up... Another driveway? A better driveway? Drainage? ... I see another pair of workmen sitting on the stair",0,1
deepseek-ai/deepseek-v3.2,Current_1492,0,0,SFC,2011,6523,hard,S5,S5,5,6,1,0,1.0,1,0.95,"So now is the time, even though there is still rain in the forecast, however uncertain that forecast might be, when people's brains turn to thoughts of home improvement.",1,1
deepseek-ai/deepseek-v3.2,Current_1492,0,0,SFC,2011,6523,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,The workmen there are delighting in slicing rather large branches out of the ball o' leaves.,1,1
deepseek-ai/deepseek-v3.2,Current_550,0,0,NYT,2008,8555,easy,S2,S2,2,3,1,0,1.0,1,0.95,Retailers are trying to spur demand for TVs by dropping prices.,1,1
deepseek-ai/deepseek-v3.2,Current_550,0,0,NYT,2008,8555,medium,S3,S3,3,5,1,0,1.0,1,0.95,Customers in line inside a Circuit City in New York. The answer matters to more than just TV makers.,1,1
deepseek-ai/deepseek-v3.2,Current_550,0,0,NYT,2008,8555,hard,S5,S5,5,6,1,0,1.0,1,0.9,"The answer matters to more than just TV makers. Just as high-definition sets have become the hearth of the digital home, they are increasingly central to the fortunes of the consumer electronics industry and plenty of retailers. And there's reason fo",1,1
deepseek-ai/deepseek-v3.2,Current_550,0,0,NYT,2008,8555,very_hard,S8,S8,8,8,1,0,1.0,1,0.9,"""The question is whether I buy a TV or something more important,"" said David Lunsford",1,1
deepseek-ai/deepseek-v3.2,Current_1086,0,0,MIHB,1988,32430,easy,S2,S2,2,3,1,0,1.0,1,0.9,"Elizardo Sanchez had been interviewed, Cuban police had thrown the offending reporters out of the country and packed Sanchez off to jail.",1,1
deepseek-ai/deepseek-v3.2,Current_1086,0,0,MIHB,1988,32430,medium,S3,S3,3,5,1,0,1.0,1,0.9,"Sanchez, his deputy, was released in May. Now, barely a month later, Sanchez was sitting in the front of our taxi... headed toward Bofill's apartment",0,1
deepseek-ai/deepseek-v3.2,Current_1086,0,0,MIHB,1988,32430,hard,S5,S5,5,5,1,0,1.0,1,0.9,Bofill's apartment...first interview since the ill-fated encounter,0,1
deepseek-ai/deepseek-v3.2,Current_1086,0,0,MIHB,1988,32430,very_hard,S8,S8,8,8,1,0,1.0,1,0.95,"the first interview since the ill-fated encounter with foreign journalists that had branded both men with an intriguing label: dissident. I had been reporting on Cuba for three years, and as far as I knew, Cuba -- unlike other Soviet bloc countries -",1,1
deepseek-ai/deepseek-v3.2,Current_461,1,1,NYT,2008,4325,easy,S2,S2,2,3,1,1,1.0,1,0.85,"Yet Mr. Zayat, a 35-year-old television cinematographer, says he views a peace deal with Israel as necessary and inevitable -- not just for political reasons, but because Syria's vulnerable economy needs all the help it can get.",1,1
deepseek-ai/deepseek-v3.2,Current_461,1,1,NYT,2008,4325,medium,S3,S3,3,5,1,0,0.0,0,0.7,the sweet smell of apple-flavored tobacco drifting around him. ''We have suffered a long time from the political boycott and the sanctions.'',1,1
deepseek-ai/deepseek-v3.2,Current_461,1,1,NYT,2008,4325,hard,S5,S5,5,6,1,1,1.0,1,0.8,"Prices soared here after the Syrian government cut fuel subsidies in May, deepening the gulf between rich and poor in this nominally socialist state.",0,1
deepseek-ai/deepseek-v3.2,Current_461,1,1,NYT,2008,4325,very_hard,S8,S8,8,8,1,1,1.0,1,0.9,The hefty budget surpluses of a decade ago have turned into multibillion-dollar deficits. A country that could once afford to be serenely indifferent to Western sanctions is now being forced to liberalize and open its economy. [...] But a profoundly ,0,1
deepseek-ai/deepseek-v3.2,Midcentury_2979,1,0,WPO,1986,3690,easy,S2,S2,2,3,1,0,0.0,0,0.9,Gasoline Prices Limit Retail Sales' Growth to 0.5 Pct.,1,1
deepseek-ai/deepseek-v3.2,Midcentury_2979,1,0,WPO,1986,3690,medium,S3,S3,3,5,1,0,0.0,0,0.9,"Retail sales rose 0.5 percent last month... The Commerce Department reported that the value of sales at gasoline service stations, which fell because of the drop in gasoline prices, helped restrain retail sales in April.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_2979,1,0,WPO,1986,3690,hard,S5,S5,5,6,1,0,0.0,0,0.9,"Retail sales rose 0.5 percent last month, somewhat less than many economists expected, suggesting continued modest economic growth.",1,1
deepseek-ai/deepseek-v3.2,Midcentury_2979,1,0,WPO,1986,3690,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,"Retail sales rose 0.5 percent last month, somewhat less than many economists expected, suggesting continued modest economic growth. The Commerce Department reported that the value of sales at gasoline service stations, which fell because of the drop ",1,1
deepseek-ai/deepseek-v3.2,Current_1445,1,0,LAT,2011,10165,easy,S2,S2,2,3,1,0,0.0,0,0.95,"To realistically make a dent in climate change, nuclear plant construction would have to take off at such a rate that it would 'pose serious concerns' for the availability of construction materials, properly trained builders and operating technicians",0,1
deepseek-ai/deepseek-v3.2,Current_1445,1,0,LAT,2011,10165,medium,S3,S3,3,5,1,0,0.0,0,0.9,"Neither ProQuest nor its licensors make any representations or warranties with respect to the translations. The translations are automatically generated ""AS IS"" and ""AS AVAILABLE""",1,1
deepseek-ai/deepseek-v3.2,Current_1445,1,0,LAT,2011,10165,hard,S5,S1,5,6,0,0,0.0,0,0.9,Neither ProQuest nor its licensors make any representations or warranties with respect to the translations.,1,1
deepseek-ai/deepseek-v3.2,Current_1445,1,0,LAT,2011,10165,very_hard,S8,S1,8,8,0,0,0.0,0,0.95,Neither ProQuest nor its licensors make any representations or warranties with respect to the translations. The translations are automatically generated 'AS IS' and 'AS AVAILABLE' ... PROQUEST AND ITS LICENSORS SPECIFICALLY DISCLAIM ANY AND ALL EXPRE,0,1
deepseek-ai/deepseek-v3.2,Current_456,1,0,SFC,2008,6406,easy,S2,S2,2,3,1,0,0.0,0,0.8,"California, now it's your turn... the 2008 White House hopefuls will now turn their full attention to the really big stage: the Feb. 5 'Super Duper' Tuesday primary states, including California.",0,1
deepseek-ai/deepseek-v3.2,Current_456,1,0,SFC,2008,6406,medium,S3,S3,3,5,1,0,0.0,0,0.85,"California, now it's your turn... the 2008 White House hopefuls will now turn their full attention to the really big stage: the Feb. 5 ""Super Duper"" Tuesday primary states, including California.",0,1
deepseek-ai/deepseek-v3.2,Current_456,1,0,SFC,2008,6406,hard,S5,S5,5,6,1,1,1.0,1,0.8,"With presidential races on both sides up for grabs - in this, the first wide-open presidential race in a generation where there are no incumbents for either the presidency or vice presidency",0,1
deepseek-ai/deepseek-v3.2,Current_456,1,0,SFC,2008,6406,very_hard,S8,S8,8,8,1,0,0.0,0,0.8,"California, now it's your turn. After millions of dollars in television ads, and thousands of hours of campaigning by Republican and Democratic presidential candidates around the country... the 2008 White House hopefuls will now turn their full atten",0,1
deepseek-ai/deepseek-v3.2,Current_1146,0,1,MIHB,2008,4828,easy,S2,S2,2,3,1,0,1.0,1,0.9,Markets hate uncertainty.,1,1
deepseek-ai/deepseek-v3.2,Current_1146,0,1,MIHB,2008,4828,medium,S3,S3,3,5,1,0,1.0,1,0.85,investment bank Lehman Brothers went into bankruptcy ... But the spate of news will make investors -- and lenders -- nervous.,0,1
deepseek-ai/deepseek-v3.2,Current_1146,0,1,MIHB,2008,4828,hard,S5,S5,5,6,1,1,0.0,0,0.9,People have been waiting for good news and they got bad news. A lot of investors have decided their appetite for risk is not what it was last week.,0,1
deepseek-ai/deepseek-v3.2,Current_1146,0,1,MIHB,2008,4828,very_hard,S8,S8,8,8,1,1,0.0,0,0.9,"the government and the Federal Reserve have bailed out mortgage giants Fannie Mae and Freddie Mac, investment bank Bear Stearns and the nation's largest insurance firm, AIG... the spate of news will make investors -- and lenders -- nervous.",0,1
deepseek-ai/deepseek-v3.2,Current_1045,1,1,MIHB,2010,4797,easy,S2,S2,2,3,1,0,0.0,0,0.9,"But with continued economic uncertainty, penny-pinching is taking the place of unbridled beautification.",1,1
deepseek-ai/deepseek-v3.2,Current_1045,1,1,MIHB,2010,4797,medium,S3,S3,3,5,1,0,0.0,0,0.95,People are not coming in as much as they could have,1,1
deepseek-ai/deepseek-v3.2,Current_1045,1,1,MIHB,2010,4797,hard,S5,S5,5,6,1,0,0.0,0,0.9,"But with continued economic uncertainty, penny-pinching is taking the place of unbridled beautification. Beauty salons and spas around South Florida say they've see a drop in business as customers pull back on services such as pedicures, haircuts and",1,1
deepseek-ai/deepseek-v3.2,Current_1045,1,1,MIHB,2010,4797,very_hard,S8,S8,8,8,1,0,0.0,0,0.95,"Beauty salons and spas around South Florida say they've see a drop in business as customers pull back on services such as pedicures, haircuts and massages.",1,1
deepseek-ai/deepseek-v3.2,Midcentury_200,0,0,NYT,1997,5179,easy,S2,S2,2,3,1,1,0.0,0,0.9,"The state has now recovered — far in advance of New York and Connecticut — almost all the jobs that were lost in the three-year-long recession... The problem for residents, and for Governor Whitman, who has struggled mightily to convince voters that ",0,1
deepseek-ai/deepseek-v3.2,Midcentury_200,0,0,NYT,1997,5179,medium,S3,S3,3,5,1,0,1.0,1,0.8,"New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's... The state has now recovered — far in advance of New York and Connecticut — almost all the jobs that were lost in the three-year-long recession of the late",0,1
deepseek-ai/deepseek-v3.2,Midcentury_200,0,0,NYT,1997,5179,hard,S5,S5,5,6,1,1,0.0,0,0.9,"But the problem for residents, and for Governor Whitman, who has struggled mightily to convince voters that things are in fact doing quite well in the state, is that this 1990's-style economic growth is not at all familiar.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_200,0,0,NYT,1997,5179,very_hard,S8,S8,8,8,1,1,0.0,0,0.8,"The state still rumbles with the after­shocks of corporate restructuring and down­sizing. The dizzy pace of change in telecom­munications, a bedrock industry, makes the future harder to predict.",1,1
deepseek-ai/deepseek-v3.2,Midcentury_7854,1,0,NYT,1986,4814,easy,S2,S2,2,3,1,0,0.0,0,0.95,"The Government's index of economic predictors registered an unexpected decline in January after six straight monthly advances, the Commerce Department reported today.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7854,1,0,NYT,1986,4814,medium,S3,S3,3,5,1,0,0.0,0,0.9,"The Government's index of economic predictors registered an unexpected decline in January after six straight monthly advances, the Commerce Department reported today.",0,1
deepseek-ai/deepseek-v3.2,Midcentury_7854,1,0,NYT,1986,4814,hard,S5,S5,5,6,1,0,0.0,0,0.9,An occasional setback in the index is not unusual during expansion periods,0,1
deepseek-ai/deepseek-v3.2,Midcentury_7854,1,0,NYT,1986,4814,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,"This pick-up points toward healthy economic growth during the near term,",1,1
deepseek-ai/deepseek-v3.2,Current_1359,1,1,LAT,2008,9411,easy,S2,S2,2,3,1,0,0.0,0,0.95,The developer predicts the project will attract European and Asian globe-trotters as well as local empty-nesters ready to move from sprawling Westside mansions,1,1
deepseek-ai/deepseek-v3.2,Current_1359,1,1,LAT,2008,9411,medium,S3,S3,3,5,1,0,0.0,0,0.9,"Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping -- the demand for luxury housing continues nearly unabated in the Westside.",1,1
deepseek-ai/deepseek-v3.2,Current_1359,1,1,LAT,2008,9411,hard,S5,S5,5,6,1,0,0.0,0,0.95,complete with concierge services,1,1
deepseek-ai/deepseek-v3.2,Current_1359,1,1,LAT,2008,9411,very_hard,S8,S8,8,8,1,0,0.0,0,0.9,"Even at a time of economic uncertainty -- when Southern California employers are trimming payrolls, stock prices are falling and home values are dropping -- the demand for luxury housing continues nearly unabated in the Westside.",1,1
deepseek-ai/deepseek-v3.2,Current_1828,0,0,MIHB,1986,25219,easy,S2,S2,2,3,1,1,0.0,0,0.95,"Stockman had acknowledged shortcomings, failures, miscalculations and deceptions in Ronald Reagan's newly enacted 'supply-side' economic program. That the program would produce record deficits instead of a promised balanced budget had long been suspe",0,1
deepseek-ai/deepseek-v3.2,Current_1828,0,0,MIHB,1986,25219,medium,S3,S3,3,5,1,1,0.0,0,0.95,"With breathtaking honesty and detail, he had acknowledged shortcomings, failures, miscalculations and deceptions in Ronald Reagan's newly enacted 'supply-side' economic program.",0,1
deepseek-ai/deepseek-v3.2,Current_1828,0,0,MIHB,1986,25219,hard,S5,S1,5,5,0,1,0.0,0,0.95,"he had acknowledged shortcomings, failures, miscalculations and deceptions in Ronald Reagan's newly enacted 'supply-side' economic program.",0,1
deepseek-ai/deepseek-v3.2,Current_1828,0,0,MIHB,1986,25219,very_hard,S8,S8,8,8,1,1,0.0,0,0.95,"the incident left him psychologically devastated, robbed him of the power he had enjoyed for 10 months as Reagan's trusted surrogate on economic policy and taught him a lasting lesson about the political system's resistance to change.",1,1
deepseek-ai/deepseek-v3.2,Current_1120,1,0,MIHB,2007,9054,easy,S2,S2,2,3,1,0,0.0,0,0.85,"For decades, South Florida's beaches have received periodic infusions of fresh sand pumped from offshore to maintain their bountiful curves. Now, the supply of sunken sand off Miami-Dade and Broward is tapped out.",1,1
deepseek-ai/deepseek-v3.2,Current_1120,1,0,MIHB,2007,9054,medium,S3,S3,3,5,1,0,0.0,0,0.95,The hunt ranges from ancient beaches now buried inland to unexplored depths to islands of the Bahamas and Caribbean.,1,1
