article_key,gold_epu,disagreement_flag,harmed_models_easy_to_very_hard,mean_easy_joint,mean_medium_joint,mean_hard_joint,mean_very_hard_joint,content_for_eval
Midcentury_1505,1,0,0,1.0,1.0,1.0,1.0,"Local Payoff On a Stadium Is isncertain: Economic Scene Local Payoff on Any Sports Stadium ] By PETER PASSELL New York Times (1923-Current file); Apr 30, 1998; ProQuest Historical Newspapers: The New York Times (1851-2010) pg.Dl Local Payoff On a Stadium Is isncertain By PETER PASSELL According to a two-year-old study by KPMG Peat Marwick, a new baseball sta­dium for the Yankees on the West Side of Manhattan would create about $100 million in annual income for New Yorkers. Check that: according to the Giuliani administration, the 45,000-seal stadium would generate a ctol billion. Maybe the computers Jat KPMG slipped a decimal point. Or maybe the Yankees have become considerably more popular with free-spending tourists since the firm finished its assessmentWen viewed as optimistic. Whatever the explanation — the city has yet to flesh out the billion-dollar figure—) it won't make believers of everyone. ""AS pn economist, I wouldn't believe any study I saw,"" said Carol O'Cleireacain, New York City's former budget director.! Such skepticism stems in part from tjie desire of local governments and businesses to find positive results in the studies 'thpy commission on the economic effect of Re­gional development and stadium projects. But, in part, it is driven by the limits of da ta and the wide variations in conclusion based on which assumptions are made."
Midcentury_1634,0,0,0,1.0,1.0,1.0,1.0,"The Great American Fantasy Samuelson, Robert The Washington Post (1974-Current file); Oct 27, 1993; ProQuest Historical Newspapers: The Washington Post (1877-1997) pg. A25 Robert J. Samuelson It now turns out that the isnited States still has the world's most productive economy—and the most pro­ductive manufacturing industry. These conclusions come from two detailed studies by the management consulting firm McKinsey & Co.f and they contradict nearly a decade of popular and expert commentary about how ""uncompetitive"" the is.S. economy had become. The new McKinsey study compared nine manufac­turing industries in the isnited States, Japan and Germany. Japanese industry was only 83 percent as productive as is.S. industry; German industry was 79 percent as productive. Only two German industries (steel, metalworking) matched is.S. productivity. Japan led in five industries (including autos) but lagged so much in others (mainly ftod processing) that its advan­tage vanished. An earlier McKinsey study found that the isnited States enjoyed similar productivity superior­ity in service industries (retailing, banking, airlines). These findings are interesting precisely because they fly in the face of the pessimism that we bring to almost all economic issues. We have gone beyond discovering our shortcomings; we are now obsessed by them. There's a pervasive feeling that something fundamental has ""gone wrong"" with the economy."
Midcentury_1758,1,0,0,1.0,1.0,1.0,1.0,"Puzzling Economy Awaits Traders: A Puzzling Economy Awaits Traders By JOHN CRisDELE New York Times (1923-Current file); Sep 3, 1985; ProQuest Historical Newspapers: The New York Times (1851-2010) pg.Dl Puzzling- Economy Awaits Traders By JOHN CRisDELE Like schtolchildren coining back from summer vacation, Wall Street investors are expected to show re­newed excitement over stock trading in the post-Labor Day period. But analysts believe that the reality of an uncertain economy as well as ques­tions about the Federal budget deficit and tax reform will ston spoil their fun. ""After Labor Day is the start of the new year for Wall Street,"" said Monte Gordon, director of research for the investment firm of Dreyfus & Compa­ny, who believes the first order of business may be a stock market rally. Prices could rise, briefly at least, as a result of a surge in volume. But Mr. Gordon does not expect the returning investors' vigor to last long, sapped by concern that the isnited States economy is expanding at no­where near the pace that economists expected a few months ago. Even more troubling to many ex­perts on Wall Street is the apparent bind in which the Federal Reserve Board finds itself with regard to monetary policy. Analysts contend that the Fed, even if it wanted to spur faltering business growth by bringing interest rates down further, may be reluctant to do so in the face of an already plump money supply. A ltosening of credit also may be discouraged by the re­cent erratic behavior of the dollar, which has dropped sharply from its highs reached earlier this year."
Midcentury_1780,0,0,0,1.0,1.0,1.0,1.0,"Precious Metals Retreat; Corn and Soybeans Drop By The Associated Press New York Times (1923-Current file); Apr 29, 1989; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. 42 | FisTisRES/OPTIONS Precious Metals Retreat; Corn and Soybeans Drop By The Associated Press Precious metals prices dropped sharply yesterday as evidence mounted of a slower isnited States economy. The decline was led by gold, which tumbled on New York's Commodity Exchange to a new low for the May contract. On other markets, wheat prices ' rose while corn and soybean prices fell; cattle prices rallied but hog prices retreated, and energy prices were mixed. Gold settled $5.40 to $6.20 lower, with the contract for delivery in May at $377.90 an ounce; silver was 4.4 cents to 7 cents lower, with May at $5,601 an troy ounce; platinum settled at $21.70 to $17.70 lower, with July at $534.50 an ounce. The selloff was largely a response to the Commerce Department's re­port that the index of leading eco­nomic indicators plunged seven- tenths of 1 percent in March. It was the second consecutive decline in the index and the sharpest in eight months. Precious metals, especially gold, are traditionally see as safe invest­ments during periods of rising infla­tion. An economic slowdown would likely result in less inflation. Platinum prices had risen sharply earlier in the week and although sup­ply factors are bullish, ""there is a lot of uncertainty in the ameunt of de­mand,"" said George Anagnos of Thomson McKinnon Securities Inc."
Midcentury_1890,1,0,0,1.0,1.0,1.0,1.0,"After Election, Russia Faces isncertain Future: Advisers Say Yeltsin ... Michael Dobbs Washington Post Foreign Service The Washington Post (1974-Current file); Jun 16, 1991; ProQuest Historical Newspapers: The Washington Post (1877-1997) Pg- A18 Russians wave pictures of Boris Yeltsin in Moscow's Pushkin Squuro Friday, after the radical leader swept to victory in raco for the Russian presidency. After Election, Russia Faces isncertain Future Advisers Say Yeltsin Must Move Fast to Lead Russia From 'Economic Lunatic Asylum ' By Michael Dobbs Wttisafton Post PerelpiSerrice MOSCOW, June 15—The people of the Russian republic have voted to end the 73- year-long experiment with communism during. which tens of millions of their parents and grandparents perished. The issue now is what kind of social and political order will be built on the ruins of Bolshevism. <; Boris Yeltsin's crushing victory over no iess ' than five Communist-backed rival candidates in the first presidential election j^EWS in Russia's history delighted his ANALYSIS democratic supporters. The may- - - or of Moscow, Gavril Popov, declared that Russia had ""rejoined the family of nations."" Lev Sukhanov, a top Yeltsin aide, called the event a ""bltodless revolution."" ""The Russian people have made a historic choice. The elections were more than just a rejection of the Communist Party; They were a rejection of the entire Leninist legacy. Ltok what happened in Leningrad,"" said Russian Jus­tice Minister Nikolai Fyodorov."
Midcentury_200,0,0,0,1.0,0.0,1.0,1.0,"For the Economy: Better Times, But Not the Gtod Old Days. By KIRK JOHNSON New York Times (1923-Current file); Sep 28, 1997; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. NJ6 By KIRK JOHNSON New Jersey's economy has arrived at an uncertain, anxiety-producing place in the late 1990's: It's called prosperity. The state has now recovered — far in advance of New York and Connecticut — almost all the jobs that were lost in the three-year-long recession of the late 1980's and early 1990's. Its clout and image as a center of tele­communications research, one of the hottest areas of the national economy, has grown. The statewide unemployment rate has reached a seven-year-low. But the problem for residents, and for Governor Whitman, who has struggled mightily to convince voters that things are in fact doing quite well in the state,' is that this 1990's-style economic growth is not at all familiar. The state still rumbles with the after­shocks of corporate restructuring and down­sizing. The dizzy pace of change in telecom­munications, a bedrock industry, makes the future harder to predict. And what is perhaps most disturbing to the equilibrium of a place where the culture and identity — not to mention a majority of the voters — are so firmly middle class, is that many of the economic gains are going to people in the economic strata above and below the mid-range."
Midcentury_2037,0,0,0,1.0,1.0,1.0,1.0,"In an isncertain Climate, Philanthropy Is Slowing: Many Foundations ... Lewin, Tamar New York Times (1923-Currentfile); Feb 19, 2001; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. A8 In an isncertain Climate, Philanthropy Is Slowing Many Foundations Report Decline in Assets By TAMAR LEWIN Philanthropy, one of the nation's most spectacular growth industries for the last decade, is feeling the pinch of the market turnaround, sev­eral indicators suggest. In a survey of the nation's largest foundations, to be published this week in The Chronicle of Philanthro­py, 79 of the 142 foundations included said they expected their- giving to remain flat or drop this year — and slightly more than half said their assets had shrunk over the last year. And there are scattered hints of troubles throughout the charitable world: some nonprofit organizations, like the Children's Aid Society, have had a substantial drop in donors in that time. Others, particularly those depending on dot-com fortunes, found that stock gains they expected were evaporating. In Texas, where the Austin Entrepreneurs Founda­tion holds stock from start-up com­panies, only 2 of the 12 companies that were expected to go public last year actually did so, while several corporate supporters went out of business. Over the second half of last year, there was a 2.7 percent decline in the Philanthropic Giving Index, a kind of consumer-confidence index com­piled by Indiana isniversity's Center on Philanthropy, based on surveys of executives of nonprofit organiza­tions."
Midcentury_2064,0,0,0,1.0,0.0,0.0,1.0,"Seating Ruckus Clouds Coliseum Future: Dispute Over Boxes, Reconfiguration May Bring, Reich, Kenneth Los Angeles Times (1923-Current File); Mar 22, 1987; ProQuest Historical Newspapers: Los Angeles Times (1881-1990) ne. B1 Reproduced with permission of the copyright owner. Further reproduction prohibited without permission. COLISEisM: Ruckus Over Seating Could Prompt Raiders to Leave Town Continued from Page 1 writing, responded vaguely that there was a reason why they could not be put In writing and that, anyway, they were only general In nature. Nonetheless, Raiders officials, Campbell and Robertson all have been complaining loudly that it is wrong that the new Coliseum com­missioners are refusing to honor the promises made years ago to finance stadium improvements. Haagen responded last week, ""Bill Robertson and Bill Campbell say they made a promise. I can't find anyone else who agrees."" The present furor, however, even more particularly involves events of the last 4V4 months, beginning with a resolution au­thored by Haagen and adopted by the commission on Nov. 5,1986. That resolution said that the commission approved ""the concept of improving the spectator seating in the Coliseum by installing before the next regular ftotball season retractable seats in closer proximi­ty to the playing field."" Even if no previous promise was made to Davis, he and his support­ers say, that resolution committed the Coliseum Commission to doing the reconfiguration at roughly the same time as Davis was building the first 60 of his suites. Not so, Haagen said last week."
Midcentury_2102,0,0,0,1.0,1.0,1.0,1.0,"is.S. Economic Recovery Begins to Trickle Into Mexico By ELISABETH MALKIN New York Times (1923-Current file); Feb 18, 2004; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. W1 is.S. Economic Recovery Begins to Trickle Into Mexico By ELISABETH MALKIN MEXICO CITY, Feb. 17 — The re­cent hews that the American auto parts maker Tower Automotive would shut a plant in Milwaukee and move production, and 600 jobs, to a joint venture partner in northern Mexico was greeted here as a sign that after three years in the dol­drums, Mexico was finally feeling the effects of the recovery in the isnited States. Last year, as American growth picked up, Mexico languished. Ana­lysts puzzled over why the economy, which is tightly tied to the isnited States through exports and invest- Easing some fears that China is dominating low-wage production. ment, failed to follow in tandem. Gross domestic product rose 1.3 percent in 2003 and 2 percent in the fourth quarter compared with the pe­riod a year earlier, the finance minis­try reported on Tuesday. The gov­ernment is forecasting growth of 3.1 percent this year, though many pri­vate analysts expect it could be high­er. Seeking an explanation for the economy's disappointing perform­ance, many business leaders blamed China. They argued that its low wages, lax regulation and govern­ment incentives were siphoning off Mexico's much-needed manufactur­ing jobs. Mexico's role as the chief low-wage producer for the American market appeared to be in jeopardy."
Midcentury_2299,1,0,0,0.0,1.0,0.0,1.0,"Dow Falls 20 on Soft Economic Data NEW YORK, Oct. 30—Blue-chip stocks moved lower today, pres­sured by unexpectedly soft economic data and a drop in bond prices. The Dow Jones-industrial average finished down 19.99 points at 3226.28. Declining, issues slightly outnumbered gaining ones on New York Stock Exchange volume of 197 million shares. Traders said the sale of a large block of stock pressured the market at the close. The Dow gained 18.64 points for the week. Two new opinion polls showing President Bush in a hear dead heat with Bill Clinton heightened pre­election anxiety. The market has virtually dis­counted a Clinton win, analysts say. While individual stocks showed reac­tions to specific news items, the ana­lysts noted few trends. ""People don't want to make any major moves,"" said Steve foling, an executive vice president at Fortis Advisers Inc. ""The market doesn't like uncertainty, and this is becom­ing more uncertain."" ' ""Either way, I think the market will rally after the elections,"" said David Bostian, chief economist at Herzog Heine Geduld. ""This has been such a bizarre election cycle. No matter who wins, people will start making decisions that were put on hold."" Economic data continued to show weakness. A isniversity of Michigan survey showed consumer confidence falling, and the Parehasing Manage­ment Association of Chicago said its business index fell to 49.7 percent in October from 59.6 percent. The Commerce Department also said sales of new homes fell 1 percent in September."
Midcentury_2398,0,0,0,1.0,1.0,1.0,1.0,"By John M. Berry Washington Post Staff Writer The is.S. economy grew at a 1.8 percent annual rate in the July-Sep- tember quarter, stubbornly defying some economists' assertions that a re­cession began during the summer, the Commerce Department reported yes­terday. It was the economy's strong­est performance in a year and a half. Nevertheless, many private econo­mists continued to predict that the im­pact of rising oil prices and plummet- ting consumer confidence will trigger a recession, with a substantial decline in the gross national product, before the end of the year. Bush administration economists were among those surprised by the economy's strength in the third quar­ter, compared with the 0.4 percentrate of growth in the second quarter. They agreed that growth in the cur­rent quarter and the first three months of 1991 will be well below the third-quarter pace. But they insisted no recession is imminent. ""Our best guess is that the economy will grow, although the next quarter or two will probably be somewhat weak­er,"" said Michael Boskin, chairman of the Council of Economic Advisers. At the Commerce Department, un­dersecretary for economic affairs Mi­chael Darby, said, ""This ... contra­dicts those who believe we are in a recession or are about to enter one."
Midcentury_2443,1,0,0,1.0,1.0,1.0,1.0,"War-Scarred Economy Mires Cambodia Pura, Raphael Wall Street Journal (1923 - Current file); Jan 5, 1993; ProQuest Historical Newspapers: The pg. A10 administration before a is.N.-supervised rehabilitation effort can take hold. But the Khiner Rouge argues that any is.N. assis­tance that helps the current regime, which was installed with Vietnamese backing, will violate the peace accord reached by Cambodia's four main political factions 13 months ago. ""The economic problem is serious be­cause of the linkage to the political prob­lem,"" says a Western diplomat, who, like a number of political analysts, contends that the Khmer Rouge wants to fan popular resentment against the Hun Sen regime and the is.N. for Cambodia's economic woes. ""The Khmer Rouge is trying to destabilize the economy,"" he says. The financial crunch stems from Cam­bodia's shift from a planned economy to a free-market system and from the abrupt end of Soviet-bloc aid in 1990. Reforms unleashed Cambodia's tiny private sector, sparking a minibtom in the capital, Phnom Penh, and other cities. But as the state-run economy disappeared, so did government revenues. Simply put, the Hun Sen government is broke. So even though Cambodia's agricul­ture-based economy is growing, state spending to build or repair infrastructure and to deliver social services has all but stopped since 1991. Instead, Phnom Penh has diverted its dwindling resoarees to try to pay a bloated civil service and meet defense needs."
Midcentury_2467,1,0,0,1.0,1.0,1.0,1.0,"bonds End Little Changed as Investors Mark Time Before Treasury's Financing CREDIT MARKETS By Edward P. Foldessy And Tom Herman Staff Reporter* of Tut: Wall S ratKi-rr Journal NEW YORK—Bond prices wound up lit­tle changed yesterday in quiet trading as investors marked time before the is.S. Treasury's quarterly financing operation. The government is scheduled to an­nounce details of its borrowing plans this afternton. Analysts generally expect the package to consist of $21 billion to S22 bil­lion of new notes and bonds. Investors have been especially jittery about the Treasury financing because of uncertainty over the economic outltok. Some economists contend business activity is picking up steam and interest rates will ston rise. However, others argue that the economy remains anemic and that lower interest rates are needed to keep the na­tion from sliding into recession. Analysts hope that government figures slated to be released this week will help clarify the picture. The Commerce Depart­ment plans to disclose this morning its June index of leading economic indicators. Friday the Labor Department will release employment statistics for July, which will provide the first clues to the economy's health in the current quarter. ""Investors aren't willing to make any commitments until they can size up the government's financing package"" and the July employment statistics, said Donald E. Maude, chief economist at Refco Partners. ""There's very little enthusiasm to do any­thing."" Mr."
Midcentury_2489,1,0,0,1.0,1.0,1.0,1.0,"Macao Aim Is Diversity In Industry: Political Doubt Stalls Progress By SisSAN CHIRA Special to The New York Times New York Times (1923-Current file); Jan 20, 1986; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. D6 INTERNATIONAL REPORT Macao Aim Is Diversity In Industry Political Doubt Stalls Progress By SisSAN CHIRA Special to The New York Times MACAO — The Hotel Oriental, complete with casino, is the first sight greeting visitors when they step off the boat in Macao. Tourists seldom venture farther than the casinos or the nearby pawnshops that provide a quick infusion of cash for those down on their luck. Gambling has been the business of this tiny peninsula for so long that the industry overshadows all others. In the past two decades, for example, textiles and toy manufacturing have bltomed, and Government officials are busy with plans for further devel­opment. But the casinos provide a substantial portion of this Portuguese territory's yearly revenue, and their promise still lures tourists by the boatload. Macao officials would like to lessen the territory's dependence on gam­bling by encouraging the further spread of other industries, and they have prepared glossy guides for potential investors, touting Macao's low costs. But the future of Macao's economy, like that of neighboring Hong Kong, is intertwined with its political future."
Midcentury_2529,1,0,0,1.0,1.0,1.0,1.0,"BisENOS AIRES, July 10- President Carlos Menem, who de­scribes himself as a disciple of Juan Domingo Peron, has proposed the most thorough reform of Argen­tine society in 40 years: the dis­mantling of the system that Peron himself installed. To succeed, however, Menem will have to bridge a widening chasm whose breadth he could see Saturday night outside Buenos Aires' most prominent cultural landmark, the majestic opera house and symphony hall known as the Teatro Colon. Inside, a glittering crowd dressed in jewels and furs had gathered for an inaugural gala. Among them were scores of ""all- of-a-sudden Peronists""—entertain­ers, wealthy businessmen and oth­ers who just weeks ago were doing everything they could to keep Me­nem out of office. Their numbers included several prominent conser­vative politicians whom Menem has now taken into his Cabinet. Outside waited another crowd, this one shabby and restless. Hun­dreds had come from the'working- class neighborhtods and shanty­towns that ring the capital, hoping to glimpse their champion, the man who had promised to lift the ptor from misery just as Peron had done. Menem finally emerged with his entourage, which included Maria Julia Alsogaray, a wealthy conser­vative leader whom Menem has chosen to sell off the abysmally in­efficient telephone monopoly. A woman in the crowd saw her, and hissed: ""I hate that woman."" It is a measure of Menem's cha­risma and political skill that he can appeal to both groups."
Midcentury_2572,0,0,0,1.0,1.0,1.0,1.0,"BisSINESS CALENDAR: MONDAY 10/31 TisESDAY 11/1 BisSINESS CALENDAR ... The Washington Post (J974-Currentfile); Oct 31, 1988; ProQuest Historical Newspapers: The Washington Post (1877-1997) pg. BF44 CALENDAR Meetings Alexandria Office on Women Employment Support Group meeting, Mondays, 7 to 8:45 p.m., 717 Queen St., Alexandria. Free. Details: 838-0970. Career Movers and Associates' Employment Self Help Support Group meeting on ""Coping with Job Loss,"" Mondays, 10 a.m. to nton, 1522 Connecticut Ave. NW. Cost: $10. Details: 429-9016. Forty Plus of Greater Washington meeting on ""Career Change and Search,"" Mondays, 10 a.m., 1718 P St. NW. Free. Details: 387-1582. Courses and Seminars ACR Systems course on ""Exporting/Importing: As a Part or Full-Time Business,"" weekdays and Saturdays, 1730 K St. NW, Suite 304. Cost: $50. Additional courses offered. Details: 296-0947, ext. 28. A.T. Frizzell & Associates Inc. seminar on ""Budget Planning,"" Mondays, 6:30 to 8:30 p.m., 1730 K St. NW, Suite 304. Cost: $18. Reservations: 293-8463. Associated Professional Services of Northern Virginia seminar on ""Planning and Personal Marketing,"" Mondays and Thursdays, 10 a.m. and 8 p.m., 8409 Lee Hwy., Suite 348, Merrifield. Cost: $35. Reservations: 9384)260. Baker, Watts & Co. Inc. seminar on ""Computer Assisted Option Strategies for Every Kind of Market,"" weekdays, 7:30 to 8:30 a.m., 8280 Greensboro Dr., Suite 100, McLean. Free. Reservations: 749-6170. Computer Age Learning Center course on ""DOS, MAC, WordPerfect, Lotus, Word & PageMaker,"" daily, 9433 Georgia Ave., Silver Spring. Cost: $50."
Midcentury_2628,1,0,0,1.0,1.0,1.0,1.0,"Economic Scene: Reasons to Fear A Recession Silk, Leonard New York Times (1923-Current file); Aug 25, 1989; ProQuest Historical Newspapers: The New York Times (1851-2010) pg. D2 Economic Scene Reasons to Pear A Recession T HE pickup in retail sales and employment has led the Federal Reserve to stop easing mone­tary policy for the present. But anxieties about the risk of the economic slowdown's turning into a recession will keep pressures on the Fed from the White House, Congress and private busi­ness to push interest rates down further. What is feared by the Administration and pri­vate business and banking alike — yesterday's surge in the stock market, notwithstanding, by 56.53 points, to a record 2,734.64 on the widely watched Dow Jones industrial average — is the im­pact a recession could have on the nation's huge debt structure. Total private and public debt out­standing grew from $4.2 trillion at the end of 1979 to $10.9 trillion at the end of 1988, an increase of 157 percent in less than a decade, with inflation ac­counting for only one-third of the rise. The growth in Federal debt outstanding, to $2.1 trillion from $663 billion, has gotten most of the public attention. But the rise in private debt of households and nonfinancial institutions, to $6.7 trillion from $2.9 trillion, may be even more dan­gerous to stability. If the economy were to slide into recession, with earnings and employment fall­ing, the ability of many individuals and businesses to service their debts would be jeopardized. • • • James J."
Midcentury_2799,1,0,0,1.0,1.0,1.0,1.0,"A Centerless Soviet Economy May Not Be So Bad, Western Experts Say: ... By PETER PASSELL New York Times (1923-Current file); Sep 5, 1991; ProQuest Historical Newspapers: The New York Times (1851-2010) Pg. A13 Soviet Turmoil: The Economic Puzzle economic order stalled until lawmakers approve Economic a transfer of power to the Analysis republics, the people are wondering whether they can live without it. Stalin's empire builders locked the republics in a hostile economic em­brace, pacifying the periphery with a fltod of cheap resoarees and capital. Now leaders face the formidable task of untangling the web without renting vital strands of commerce. In fact, Western experts say, the spe­cial problems of rebuilding the econ­omy without a strong center may be more apparent than real. They gen­erally agree that the maintenance of open trade among the republics is the key to keeping the economic machin­ery moving. But tight ctordination may be unnecessary — some analysts are even skeptical of the need for a common currency. And while they shudder at the prospect of the disloca­tions ahead, some even see opportunity in the Kremlin's calamity: less govern­ment, predicts John Van Oudenaren, a researcher at the Rand Corporation, could prove to be more. On first glance, the advantages of maintaining a tightly integrated Soviet economy seem decisive. None of the re­publics are close enough in kilometers or economic culture to make an easyleap into capitalist Europe. And none, save perhaps the Russian Federation, has an internal market large enough to support large-scale industry."
Midcentury_2862,0,0,0,1.0,1.0,1.0,1.0,"By PHILLIP H. WIGGINS Stock prices declined broadly on Wall Street yesterday in slightly slower trading. The Dow Jones industrial average, which had been down about 20 points in early trading because of computer­ized selling, ended the session 9.28 points lower, at 1,923.65. Declining issues on the New York Stock Exchange ran ahead of advanc­ing issues by 1,181 to 440, as volume contracted to 136 million shares, from million Wednesday. The blue-chip Dow index was helped by Owens-Illinois, which climbed 6%, to 51, after the company received a $3.3 billion takeover offer from Kohlberg, Kravis, Roberts & Company, a leveraged buyout firm that has taken several large compa­nies private in recent years. Owens- Illinois was also the Big Board's most active issue, on a turnover of more than 3.6 million shares. 'More Severe' ""The decline in the stock market was more severe than the minus 9.28 points indicated on the Dow,"" said Harold A. Mackinney at the Fleet Financial Group in Providence, R.I. ""Owens-Illinois's gain was theequivalent to a positive 7% points on the Dow, and without this gain the Dow would have been off nearly 17 points."" Other market indicators also fell. The Standard & Ptor's 500-stock index dropped 2.79, to 248.17, while the New York Stock Exchange composite index fell 1.44, to 142.02. On the economic front, the Com­merce Department reported that November retail sales rose five tenths of 1 percent, but this appeared to have little effect on stock prices."
Midcentury_3045,0,0,0,1.0,1.0,1.0,1.0,"No Pickup Expected For Hiring: is.S. Manufacturers Say Production Rise ... By LOisIS isCHITELLE New York Times (1923-Current file); Oct 21, 1991; ProQuest Historical Newspapers: The New York Times (1851-2010) pg.Dl No Pickup Expected For Hiring is.S. Manufacturers Say Production Rise Has Been Tto Slight By LOisIS isCHITELLE The nation's manufacturers say that while production has risen in re­cent weeks for many products, the pickup is so modest and uncertain that hiring new workers — an essen­tial step if the nation is to shake off the recession — might be delayed in­definitely. In interviews with more than 20 ex­ecutives at the semiannual directors meeting of the National Association of Manufacturers, which ended in At­lanta on Saturday, the story was es­sentially the same: production for home consumption, apart from ex­ports, is 1 percent to 3 percent above the summer's levels. Manufacturing is the healthiest sector in a weak national economy, and those numbers suggest the re­covery is finally at hand. But the ex­ecutives held back from making that pronouncement. Instead, they greeted the improve­ment with skepticism and with doubt that it would last. ""You have to ltok pretty hard to find it,"" said Harry A. Hammerly, an executive vice presi­dent at the Minnesota Mining and Manufacturing Company. P.&G.'s isncertain Gains The Procter & Gamble Company, for example, finds that sales are up 2 percent or more since June for all its numerous consumer products: ftods, beverages, soaps, paper items and beauty aids."
Midcentury_3066,0,0,0,1.0,1.0,1.0,1.0,"The Economy's Final Report Card Before Election: The Economy to Get a ... By ROBERT D. HERSHEY Jr.Special to The New York Times New York Times (1923-Current file); Oct 26, 1992; ProQuest Historical Newspapers: The New York Times (1851-2010) Pg-Dl By ROBERT D, HERSHEY Jr. Special to The New York Times WASHINGTON, Oct. 25 — Voters may react mainly to what happens to jobs and wallets. Economists respond to other measures, including the broadest and most revealing indica­tor of economic performance, which comes each quarter when the Com­merce Department adds up the dollar value of all gtods and services pro­duced on American soil. With publication of that figure, the gross domestic product, on Tuesday — a week before Election Day — President Bush may get one final chance to contend that the economy has finally begun to emerge from the rare limbo between recession and recovery in which it has hovered since mid-1991. Many recent major indicators — the balance of trade and industrial production, for instance, have been downbeat, although Mr. Bush has complained that not enough attention had been paid to several positive signs, including low inflation and a drop in the weekly number of new claims for unemployment benefits. Employment and isnemployment Mr. Bush told a campaign rally on Saturday, for example, that the news media were not announcing that the employment rate was 93 percent."
Midcentury_3106,0,0,0,1.0,1.0,1.0,1.0,"isnemployment Holds Steady For 8th Consecutive Month John M Berry Washington Post Staff Writer The Washington Post (1974-Current file); Feb 3, 1990; ProQuest Historical Newspapers: The Washington Post (1877-1997) Pi- Cl isnemployment Holds Steady For 8th Consecutive Month By John M. Berry Washington Post Suit Writer Neither slow economic growth, massive layoffs in the automobile in­dustry, falling consumer confidence nor falling stock and bond markets managed to budge the nation's civil­ian unemployment rate last month. It remained at 5.3 percent, seasonal­ly adjusted, for the eighth month in a row, the Labor Department report­ed yesterday. Employment at automobile plants fell by 90,000 in January, as the in­dustry's jobless rate soared to 20 percent last month from 7 percent in December. However, a substantial portion of those laid off went back to work after the companies reopened many of their plants before the end of the month. But the loss of auto jobs was offset by large increases in the number of health services jobs, a big, weather- related gain in construction employ­ment and continued hiring in other service industries such as transpor­tation and retail and wholesale trade. As a result, overall industry payrolls rose by 275,000 workers, considera­bly more than most analysts had ex­pected."
Midcentury_3156,0,0,0,1.0,1.0,1.0,1.0,"isncertain Cease-Fire Slows Croatian Fighting: Serbian Guerrillas Retain Territorial Goals Blaine Harden Washington Post Foreign Service The Washington Post (1974-Current file); Aug 8, 1991; ProQuest Historical Newspapers: The Washington Post (1877-1997) pg. All isncertain Cease-Fire Slows Croatian Fighting Serbian Guerrillas Retain Territorial Goals By Blaine Harden Wnhtogtan Pou Foreign Service GLINA, Yugoslavia, Aug. 7— Croatia's ethnic war was slowed, but clearly r.ot stopped, by the ""ab­solute and unconditional"" truce that was ordered into effect at 6 a.m. today by Yugoslavia's federal pres­idency. There were no reported deaths today in the conflict that has killed more than 200 people, most of them Croats, since Croatia declared its independence on June 25. But across the republic, Croats and Serbs were not reported to be pull­ing back from firing lines. Here in Glina, about 35 miles south of Zagreb, the Croatian cap­ital, armed ethnic Serbs backed off shortly after dawn from front-line positions facing the Croatian Na­tional Guard. They seemed to be obeying the cease-fire order issued Tuesday by Yugoslavia's eight- member collective presidency, which instructed the warring par­ties to move out of range of each other's guns. By midaftemton, however, the Serbs were back at the front, within easy shtoting distance of Croats on the other side of the Glina River. The Serbian commander, Capt."
Midcentury_3167,0,0,0,1.0,1.0,1.0,1.0,"By The Associated Press Stocks resumed their upward path late yesterday, climbing from earlier dosses to close higher for the first time in three days. Analysts attribut­ed the upturn to technical factors rather than positive reports on dura­ble gtods orders and consumer confi- ' Hence.. 7 Stocks were also pressured for! most of the session by warnings from Intel about the state of the technol­ogy business. I"" The fluctuations in share prices ■once again came in very light trad- i ing as many traders and their clients were on late-summer vacations. ""A lot of this is technical. With this light of volume, it is easy to 'have these intraday trend levels change. It takes less buying or sell­ing to change the direction of the market,"" said Chris Johnson, man­ager of quantitative analysis at ^Schaeffer's Investment Research in -Cincinnati. ■; After losing as much as 84.56 .points earlier, the Dow Jones indus­trial average closed up 22.81 points, Lor 0.2 percent, at 9,340.45. The gain, allowed the Dow to recoup some of ' its two-day loss of 106.04. ; The broader market also turned ; higher in the late afternton. The Nas­daq composite index rose 6.34 points, 'or 0.4 percent, to 1,770.65. The Stand­ard & Ptor's 500-stock index ad­vanced 3.02 points, or 0.3 percent, to -996.73. Analysts said the market had al­ready priced in expectations of gtod economic news. They attributed the market's volatility to thin trading and the weariness of investors who remained uncertain about the second half of the year."
