llm_name,article_key,gold_epu,gold_who,gold_actions,gold_effects,gold_mention_foreign,gold_mainly_foreign,disagreement_flag,newspaper,year,content_len,condition,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,aux_mean,task_completion_count,who_pred,who_correct,who_present,actions_pred,actions_correct,actions_present,effects_pred,effects_correct,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Current_487,0,0,0,0,1,0,0,LAT,1989,15236,multi_focus_epu_last,0.0,1.0,0.9,"Leo Politis-wishing to boost ice cream sales in the slower winter months-found his answer in the Mediterranean climate of Greece. Last fall, he signed a $400,000 deal with a Greek distributor.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_125,1,0,1,0,0,0,0,NYT,2001,7335,single_focus,1.0,1.0,0.7,The gains followed President Bush's calling on Congress to approve $60 billion in tax cuts to buttress the economy... The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled ,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_125,1,0,1,0,0,0,0,NYT,2001,7335,multi_focus_epu_first,1.0,1.0,0.72,"President Bush's calling on Congress to approve $60 billion in tax cuts to buttress the economy... The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, e",0,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_125,1,0,1,0,0,0,0,NYT,2001,7335,multi_focus_epu_last,1.0,1.0,0.8,"The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",1,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_380,1,0,0,1,0,0,1,MIHB,2009,6989,single_focus,0.0,0.0,0.9,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_380,1,0,0,1,0,0,1,MIHB,2009,6989,multi_focus_epu_first,0.0,0.0,0.85,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of U.S. 1,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_380,1,0,0,1,0,0,1,MIHB,2009,6989,multi_focus_epu_last,0.0,0.0,0.85,residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lines along part of is.S. 1,1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1314,0,0,0,0,0,0,0,MIHB,2008,4488,single_focus,1.0,0.0,0.7,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1314,0,0,0,0,0,0,0,MIHB,2008,4488,multi_focus_epu_first,1.0,0.0,0.72,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,0.6,5,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1314,0,0,0,0,0,0,0,MIHB,2008,4488,multi_focus_epu_last,1.0,0.0,0.82,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,0.4,5,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,1,0,1,1,0,WPO,1988,6630,single_focus,1.0,1.0,0.72,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,1,0,1,1,0,WPO,1988,6630,multi_focus_epu_first,1.0,1.0,0.72,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,0.8,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_8545,1,0,1,0,1,1,0,WPO,1988,6630,multi_focus_epu_last,1.0,1.0,0.82,"He said he worried that the government might replace dollars with a new national currency, freeze bank accounts or even nationalize the banks.",0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1131,0,0,0,0,0,0,0,MIHB,1987,7245,single_focus,0.0,1.0,0.85,"Military and government relief officials frankly admit that in an area where at least a few thousand people live on isolated plots far from the nearest neighbor, they are uncertain how many may have died or might still need assistance.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1131,0,0,0,0,0,0,0,MIHB,1987,7245,multi_focus_epu_first,0.0,1.0,0.85,"Military and government relief officials frankly admit that in an area where at least a few thousand people live on isolated plots far from the nearest neighbor, they are uncertain how many may have died or might still need assistance.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1131,0,0,0,0,0,0,0,MIHB,1987,7245,multi_focus_epu_last,0.0,1.0,0.85,"Military and government relief officials frankly admit that in an area where at least a few thousand people live on isolated plots far from the nearest neighbor, they are uncertain how many may have died or might still need assistance.",1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1210,1,0,1,0,0,0,0,NYT,1995,9131,single_focus,0.0,0.0,0.85,"government financing has shrunk, as have corporate contributions, while audiences are dwindling",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_1210,1,0,1,0,0,0,0,NYT,1995,9131,multi_focus_epu_first,0.0,0.0,0.85,"government financing has shrunk, as have corporate contributions, while audiences are dwindling",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_1210,1,0,1,0,0,0,0,NYT,1995,9131,multi_focus_epu_last,0.0,0.0,0.85,"government financing has shrunk, as have corporate contributions, while audiences are dwindling",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1537,0,0,0,0,0,0,0,DMNB,2003,5216,single_focus,0.0,1.0,0.85,"Teams can sell at top dollar during uncertain times. Just look at baseball. Amid efforts to shut down two teams and a possible labor meltdown, the Boston Red Sox and their cable television holding sold last year for $660 million",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1537,0,0,0,0,0,0,0,DMNB,2003,5216,multi_focus_epu_first,0.0,1.0,0.72,"The team's future value will be affected, he said, by how well the NHL does in putting controls on players' salaries.",1,1,1.0,5,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1537,0,0,0,0,0,0,0,DMNB,2003,5216,multi_focus_epu_last,0.0,1.0,0.72,"The team's future value will be affected, he said, by how well the NHL does in putting controls on players' salaries... the financial future of the NHL and its franchises will depend on the new labor deal that will be negotiated in 2004.",0,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1362,1,0,1,0,0,0,1,DMNB,1994,5603,single_focus,1.0,1.0,0.8,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign and economic policy, his wavering on those fronts and most recently his wavering on the health care p",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1362,1,0,1,0,0,0,1,DMNB,1994,5603,multi_focus_epu_first,1.0,1.0,0.62,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign and economic policy, his wavering on those fronts and most recently his wavering on the health care p",0,1,0.8,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1362,1,0,1,0,0,0,1,DMNB,1994,5603,multi_focus_epu_last,1.0,1.0,0.7,"It is uncertain whether the protests along the bus tour will have any lasting impact on Mr. Clinton's standing. More clear, some analysts said, is its value in the health care debate.",0,1,0.6,5,-1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_399,0,0,0,0,0,0,0,NYT,1993,1454,single_focus,0.0,1.0,0.97,Warsaw has been too busy getting on with its own commercial life to bother with tourism,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_399,0,0,0,0,0,0,0,NYT,1993,1454,multi_focus_epu_first,0.0,1.0,0.97,Warsaw has been too busy getting on with its own commercial life to bother with tourism.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_399,0,0,0,0,0,0,0,NYT,1993,1454,multi_focus_epu_last,0.0,1.0,0.97,"Warsaw seems uncertain, even shy, about touting itself as a city to visit.",1,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_77,1,0,1,0,0,0,1,SFC,1999,13692,single_focus,1.0,1.0,0.65,a crop the activists call an economic life preserver for U.S. farmers but which the federal government says is a dangerous drug... pressuring the government to lift the hemp ban,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_77,1,0,1,0,0,0,1,SFC,1999,13692,multi_focus_epu_first,1.0,1.0,0.65,"pressuring the government to lift the hemp ban... enable U.S. farmers to grow a profitable, sustainable, pesticide-free crop",0,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_77,1,0,1,0,0,0,1,SFC,1999,13692,multi_focus_epu_last,1.0,1.0,0.65,"a small corps of techno-savvy activists is playing a big role in the national campaign to legalize industrial hemp, a crop the activists call an economic life preserver for U.S. farmers but which the federal government says is a dangerous drug",0,1,0.4,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_438,0,0,0,0,0,0,0,MIHB,2004,2586,single_focus,0.0,1.0,0.6,"the country faces high unemployment, political uncertainty and deeply rooted corruption",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_438,0,0,0,0,0,0,0,MIHB,2004,2586,multi_focus_epu_first,1.0,0.0,0.62,the first few months of EU membership will show whether Jekyll or the monster Hyde will prevail,0,1,0.6,5,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_438,0,0,0,0,0,0,0,MIHB,2004,2586,multi_focus_epu_last,1.0,0.0,0.65,the first few months of EU membership will show whether Jekyll or the monster Hyde will prevail,0,1,0.0,5,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_1827,0,0,0,0,0,0,0,DMNB,2011,1294,single_focus,0.0,1.0,0.7,"continued uncertainty, according to a report Wednesday from the National Federation of Independent Business",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1827,0,0,0,0,0,0,0,DMNB,2011,1294,multi_focus_epu_first,0.0,1.0,0.7,continued uncertainty... credit progress may be slow and difficult as the economy improves and rising demand for small business credit clashes with uneasy lenders and regulators,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1827,0,0,0,0,0,0,0,DMNB,2011,1294,multi_focus_epu_last,0.0,1.0,0.75,owners were sidetracked by poor sales and continued uncertainty,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1061,1,1,1,0,0,0,1,MIHB,2008,3519,single_focus,1.0,1.0,0.7,"details Clinton's plans for universal healthcare, a freeze on mortgage foreclosures and the creation of millions of 'green-collar jobs'... He said that if he were president, he would try to amend the North American Free Trade Agreement and adjust U.S",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1061,1,1,1,0,0,0,1,MIHB,2008,3519,multi_focus_epu_first,1.0,1.0,0.7,"He said that if he were president, he would try to amend the North American Free Trade Agreement and adjust is.S. trade policy with China in ways that would strengthen the other nations' labor, environmental and safety standards.",1,1,1.0,5,1.0,1.0,1,1.0,1.0,1,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1061,1,1,1,0,0,0,1,MIHB,2008,3519,multi_focus_epu_last,1.0,1.0,0.72,"He said that if he were president, he would try to amend the North American Free Trade Agreement and adjust is.S. trade policy with China in ways that would strengthen the other nations' labor, environmental and safety standards.",1,1,0.4,5,0.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_988,0,0,1,0,0,0,1,LAT,2005,5775,single_focus,0.0,1.0,0.92,Federated agreed earlier this week to buy May Department Stores Co. in an $11-billion deal that could potentially alter Southern California's department store landscape.,1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_988,0,0,1,0,0,0,1,LAT,2005,5775,multi_focus_epu_first,0.0,1.0,0.92,There's a lot of uncertainty...the plans on how to do that are up in the air,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_988,0,0,1,0,0,0,1,LAT,2005,5775,multi_focus_epu_last,0.0,1.0,0.85,There's a lot of uncertainty... the plans on how to do that are up in the air,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_341,1,0,1,1,0,0,1,SFC,2005,6320,single_focus,0.0,0.0,0.85,"The right of self-government, including the right to define the nature and scope of basic social institutions, has been taken from the people of California by Judge Richard Kramer.",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_341,1,0,1,1,0,0,1,SFC,2005,6320,multi_focus_epu_first,0.0,0.0,0.85,It is arguable that the national opinion would be that we should explore and exploit our reserves in order to lessen our demand on foreign sources.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_341,1,0,1,1,0,0,1,SFC,2005,6320,multi_focus_epu_last,0.0,0.0,0.85,It is arguable that the national opinion would be that we should explore and exploit our reserves in order to lessen our demand on foreign sources.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_963,1,0,1,0,1,0,1,NYT,2001,5296,single_focus,1.0,1.0,0.82,re-energize talks between the United States and Mexico on immigration reform... the terrorist assaults on New York and Washington threw the talks into uncertainty. Mr. Bush has said that he remains committed to negotiations with Mexico and Congress o,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_963,1,0,1,0,1,0,1,NYT,2001,5296,multi_focus_epu_first,1.0,1.0,0.8,"the terrorist assaults on New York and Washington threw the talks into uncertainty. Mr. Bush has said that he remains committed to negotiations with Mexico and Congress on changing immigration rules. However, Republicans are divided over the principa",1,1,0.6,5,0.0,1.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1
anthropic/claude-sonnet-4-6@default,Current_963,1,0,1,0,1,0,1,NYT,2001,5296,multi_focus_epu_last,1.0,1.0,0.82,Talks between high-level members of the Mexican government and the Bush administration are scheduled to begin again on Tuesday for the first time since the Sept. 11 attacks... But then the terrorist assaults on New York and Washington threw the talks,0,1,0.6,5,1.0,0.0,1,1.0,1.0,1,1.0,0.0,1,1.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,0,0,0,0,0,LAT,1999,26383,single_focus,0.0,1.0,0.85,Beach-sampling programs test only for bacteria--an unreliable way to look for human waste--because public health agencies have not yet found cheap and reliable ways of finding viruses in seawater.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,0,0,0,0,0,LAT,1999,26383,multi_focus_epu_first,0.0,1.0,0.95,Beach-sampling programs test only for bacteria--an unreliable way to look for human waste--because public health agencies have not yet found cheap and reliable ways of finding viruses in seawater.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1820,0,0,0,0,0,0,0,LAT,1999,26383,multi_focus_epu_last,0.0,1.0,0.92,Beach-sampling programs test only for bacteria--an unreliable way to look for human waste--because public health agencies have not yet found cheap and reliable ways of finding viruses in seawater.,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_874,1,1,0,0,1,1,1,LAT,2000,8432,single_focus,1.0,1.0,0.7,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded. With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity",1,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_874,1,1,0,0,1,1,1,LAT,2000,8432,multi_focus_epu_first,1.0,1.0,0.7,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded. With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity",1,1,0.6,5,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_874,1,1,0,0,1,1,1,LAT,2000,8432,multi_focus_epu_last,1.0,1.0,0.72,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded. With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity, the president's advisors are widely believe",1,1,0.6,5,1.0,1.0,1,1.0,0.0,1,1.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1608,1,0,1,1,1,1,0,NYT,1989,1505,single_focus,0.0,0.0,0.75,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1608,1,0,1,1,1,1,0,NYT,1989,1505,multi_focus_epu_first,1.0,1.0,0.72,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,1.0,5,0.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1608,1,0,1,1,1,1,0,NYT,1989,1505,multi_focus_epu_last,0.0,0.0,0.7,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,0.6,5,-1.0,0.0,1,1.0,1.0,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_780,1,0,1,1,0,0,1,DMNB,1993,2754,single_focus,0.0,0.0,0.7,the city's troubled economy has made it especially difficult for candidates to raise money,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_780,1,0,1,1,0,0,1,DMNB,1993,2754,multi_focus_epu_first,0.0,0.0,0.82,The city's troubled economy has made it especially difficult for candidates to raise money,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_780,1,0,1,1,0,0,1,DMNB,1993,2754,multi_focus_epu_last,0.0,0.0,0.75,"The next mayor also faces an uncertain relationship with the City Council, which, thanks to a new term-limit rule, will have a majority of new members.",0,1,0.4,5,1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1152,0,1,0,0,0,0,1,DMNB,2002,9053,single_focus,0.0,1.0,0.7,"Voters are increasingly concerned about the stock market, the economic recovery and the business scandals",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_1152,0,1,0,0,0,0,1,DMNB,2002,9053,multi_focus_epu_first,1.0,0.0,0.7,"Voters are increasingly concerned about the stock market, the economic recovery and the business scandals. The national landscape is moving towards the Democrats, but it hasn't filtered down to local races yet.",0,1,0.6,5,0.0,0.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_1152,0,1,0,0,0,0,1,DMNB,2002,9053,multi_focus_epu_last,1.0,0.0,0.72,"'Voters are increasingly concerned about the stock market, the economic recovery and the business scandals,' said analyst Stuart Rothenberg. 'The national landscape is moving towards the Democrats, but it hasn't filtered down to local races yet.'",0,1,0.8,5,1.0,1.0,1,0.0,1.0,1,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_5607,0,0,0,0,0,0,0,NYT,2000,13995,single_focus,0.0,1.0,0.85,"Phase 1 investments may help pull the economy through a recession, but Phase 2 projects, with their uncertain payoffs, seem vulnerable, until the next expansion carries them forward again",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_5607,0,0,0,0,0,0,0,NYT,2000,13995,multi_focus_epu_first,0.0,1.0,0.82,"E-commerce, then, adds to cost, not a happy situation in an economy that is slowing just as many retailers expand on the Internet.",0,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_5607,0,0,0,0,0,0,0,NYT,2000,13995,multi_focus_epu_last,0.0,1.0,0.85,We don't know yet whether that is happening with the Internet,1,1,0.2,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_765,0,0,0,0,0,0,0,DMNB,1995,8403,single_focus,0.0,1.0,0.92,"The friction comes against a backdrop of income disparity. The U.S. Census in 1990 found that the median household income for people who described themselves as West Indian was $28,819; for all black households, the median was $19,533.",0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Current_765,0,0,0,0,0,0,0,DMNB,1995,8403,multi_focus_epu_first,0.0,1.0,0.95,"The friction comes against a backdrop of income disparity. The U.S. Census in 1990 found that the median household income for people who described themselves as West Indian was $28,819; for all black households, the median was $19,533.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Current_765,0,0,0,0,0,0,0,DMNB,1995,8403,multi_focus_epu_last,0.0,1.0,0.95,"The friction comes against a backdrop of income disparity. The U.S. Census in 1990 found that the median household income for people who described themselves as West Indian was $28,819; for all black households, the median was $19,533.",0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_7231,1,1,1,1,0,0,0,WSJ,1988,6657,single_focus,1.0,1.0,0.95,Who can blame businessmen if they feel uncertain about tax policy? ... About all the businessman can count on is that policy will be pretty volatile.,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7231,1,1,1,1,0,0,0,WSJ,1988,6657,multi_focus_epu_first,1.0,1.0,0.92,Who can blame businessmen if they feel uncertain about tax policy? The CBO didn't make anyone any happier by noting that two-thirds of the deficit increase this year would stem from rising inflation. The Federal Reserve is supposed to be the inflatio,0,1,0.6,5,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_7231,1,1,1,1,0,0,0,WSJ,1988,6657,multi_focus_epu_last,1.0,1.0,0.95,Who can blame businessmen if they feel uncertain about tax policy?... About all the businessman can count on is that policy will be pretty volatile.,0,1,0.6,5,-1.0,0.0,1,1.0,1.0,1,1.0,1.0,1,1.0,0.0,1,0.0,1.0,1
anthropic/claude-sonnet-4-6@default,Midcentury_2987,1,0,0,0,0,0,0,NYT,1993,4419,single_focus,0.0,0.0,0.85,uncertainty Over Parade Has Merchants Worried: Substantial Loss of Tourist Trade Is Feared,0,1,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,0.0,0
anthropic/claude-sonnet-4-6@default,Midcentury_2987,1,0,0,0,0,0,0,NYT,1993,4419,multi_focus_epu_first,0.0,0.0,0.92,Uncertainty Over Parade Has Merchants Worried: Substantial Loss of Tourist Trade Is Feared,0,1,0.4,5,-1.0,0.0,1,-1.0,0.0,1,-1.0,0.0,1,0.0,1.0,1,0.0,1.0,1
