article_key,condition,llm_name,full_focus_epu_first_epu_pred,full_focus_epu_first_epu_correct,full_focus_epu_first_confidence,full_focus_epu_first_focus_excerpt,full_focus_epu_first_excerpt_in_target,full_focus_epu_first_json_valid,full_focus_epu_first_parse_status,full_focus_epu_first_raw_json,full_focus_epu_first_who_pred,full_focus_epu_first_who_correct,full_focus_epu_first_who_requested,full_focus_epu_first_who_present,full_focus_epu_first_actions_pred,full_focus_epu_first_actions_correct,full_focus_epu_first_actions_requested,full_focus_epu_first_actions_present,full_focus_epu_first_effects_pred,full_focus_epu_first_effects_correct,full_focus_epu_first_effects_requested,full_focus_epu_first_effects_present,full_focus_epu_first_mention_foreign_pred,full_focus_epu_first_mention_foreign_correct,full_focus_epu_first_mention_foreign_requested,full_focus_epu_first_mention_foreign_present,full_focus_epu_first_mainly_foreign_pred,full_focus_epu_first_mainly_foreign_correct,full_focus_epu_first_mainly_foreign_requested,full_focus_epu_first_mainly_foreign_present,full_focus_epu_first_requested_task_count,full_focus_epu_first_task_completion_count,full_focus_epu_first_completion_share,full_focus_epu_first_aux_mean
Current_1806,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.,1,1,ok,"```json
{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.""
}
```",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1237,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.95,"Martelly's policy toward the Interim Haiti Recovery Commission, the principal is.S.-backed vehicle for reconstruction, is in doubt, following contradictory statements about its future from his team.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Martelly's policy toward the Interim Haiti Recovery Commission, the principal is.S.-backed vehicle for reconstruction, is in doubt, following contradictory statements about its future from his team.""
}",1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Current_1087,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.95,All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.""
}",0.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Current_1561,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.85,new worries over the potential cost of the government's bailout of its major banks.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 0,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""new worries over the potential cost of the government's bailout of its major banks.""
}",0.0,1.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Midcentury_5607,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"Phase 1 investments may help pull the economy through a recession, but Phase 2 projects, with their uncertain payoffs, seem vulnerable, until the next expansion carries them forward again",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Phase 1 investments may help pull the economy through a recession, but Phase 2 projects, with their uncertain payoffs, seem vulnerable, until the next expansion carries them forward again""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1362,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign andeconomicpolicy, his wavering on those fronts and most recently his wavering on the health care plan",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign andeconomicpolicy, his wavering on those fronts and most recently his wavering on the health care plan""
}",1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Midcentury_1634,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.95,"The new McKinsey study compared nine manufacturing industries in the isnited States, Japan and Germany.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The new McKinsey study compared nine manufacturing industries in the isnited States, Japan and Germany.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Midcentury_6739,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,the difference between the two men is not over the fundamentals of economic change but over how fast and far the change should go.,0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the difference between the two men is not over the fundamentals of economic change but over how fast and far the change should go.""
}",1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.4
Current_1618,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,they did not seem to present a bleak enough image to stir any immediate response by the Federal Reserve to relax its credit policy.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""they did not seem to present a bleak enough image to stir any immediate response by the Federal Reserve to relax its credit policy.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,1.0,1,1,0,0.0,1,1,5,2,0.4,0.2
Current_1673,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.85,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,ok,"```json
{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}
```",0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,1,1.0,1,1,0,0.0,1,1,5,5,1.0,0.8
Current_1533,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.""
}",0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Midcentury_1465,full_focus_epu_first,google/gemini-3.1-pro-preview,1,0.0,0.95,"If the F.O.M.C. were to implement such an action, it would be judging that the risks to the economic expansion of waiting longer had increased unduly and had begun to outweigh the advantages of waiting for uncertainties to be reduced",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""If the F.O.M.C. were to implement such an action, it would be judging that the risks to the economic expansion of waiting longer had increased unduly and had begun to outweigh the advantages of waiting for uncertainties to be reduced""
}",0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_1313,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,"isntil we get to a more stable point, it is going to be hard to predict the future of the Tomorrow Fund and how much it will need to fulfill its obligations.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""isntil we get to a more stable point, it is going to be hard to predict the future of the Tomorrow Fund and how much it will need to fulfill its obligations.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_534,full_focus_epu_first,google/gemini-3.1-pro-preview,1,0.0,0.85,Lusinchi said the uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Lusinchi said the uncertainty of oil prices will force the country to renegotiate its repayment schedule""
}",0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,0.8
Midcentury_8445,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.95,"passenger car sales, reflecting the uncertain economy, slid 1 percent",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""passenger car sales, reflecting the uncertain economy, slid 1 percent""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_486,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"With director Wilson Yip, screenwriter Edmond Wong and star Donnie Yen all returning, the film's fight choreography is again handled by the legendary Sammo Hung",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""With director Wilson Yip, screenwriter Edmond Wong and star Donnie Yen all returning, the film's fight choreography is again handled by the legendary Sammo Hung""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_3349,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"Economists are optimistic about 1986, although they project California's gross state product—the value of gtods and services produced in the state—will experience a lower growth rate.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Economists are optimistic about 1986, although they project California's gross state product\u2014the value of gtods and services produced in the state\u2014will experience a lower growth rate.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1541,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"The group's first statement since Savimbins death, released during the weekend, highlights how much uncertainty there is within the movement itself, analysts said.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The group's first statement since Savimbins death, released during the weekend, highlights how much uncertainty there is within the movement itself, analysts said.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Midcentury_3411,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,Bond prices dipped following the late Wednesday announcement outlining the sale amid uncertainty over how well the market would absorb the flood of securities.,0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Bond prices dipped following the late Wednesday announcement outlining the sale amid uncertainty over how well the market would absorb the flood of securities.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Midcentury_5457,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"Saddled with $4.2 billion in debt, the company has been left more vulnerable to economic downturns or interest rate increases.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Saddled with $4.2 billion in debt, the company has been left more vulnerable to economic downturns or interest rate increases.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Midcentury_4746,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,"Not only the budget, but also the composition of the CPSC, was in flux last week.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""Not only the budget, but also the composition of the CPSC, was in flux last week.""
}",1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_679,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,Some traders attributed the dollar's drop to an improved outltok for much of Asia and political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Some traders attributed the dollar's drop to an improved outltok for much of Asia and political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_862,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,The correlation between economic uncertainty and personal health is not clear.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The correlation between economic uncertainty and personal health is not clear.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1532,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,much of what he spends on his property in the future will be to meet tough new seismic-safety laws enacted by the city,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""much of what he spends on his property in the future will be to meet tough new seismic-safety laws enacted by the city""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_765,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,The friction comes against a backdrop of income disparity.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The friction comes against a backdrop of income disparity.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_74,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.95,Europe is clearly ltoking to the isnited States to help the continent move through a period of outward peace and prosperity -- but one that is accompanied by underlying tensions and uncertainties as longtime adversaries attempt to deepen their economic and military ties.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Europe is clearly ltoking to the isnited States to help the continent move through a period of outward peace and prosperity -- but one that is accompanied by underlying tensions and uncertainties as longtime adversaries attempt to deepen their economic and military ties.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Midcentury_1259,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.95,it Is tto ston to determine If there will be any lasting impact on Immigration and economic growth,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""it Is tto ston to determine If there will be any lasting impact on Immigration and economic growth""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1,0.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_848,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,"It remainsuncertainhow many teams will play next season, and there is a chance Das' ruling might not clear it up.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""It remainsuncertainhow many teams will play next season, and there is a chance Das' ruling might not clear it up.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Midcentury_6239,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.9,No one is certain whether the dollar's drop is just a pause in a rally or if the currency finally has peaked after its powerful five-year ascent.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""No one is certain whether the dollar's drop is just a pause in a rally or if the currency finally has peaked after its powerful five-year ascent.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_526,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.""
}",0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,5,5,1.0,1.0
Midcentury_5965,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.95,"going into the new year without knowing whether the Senate will pass a bill or, if it does, how much it will resemble the House measure.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""going into the new year without knowing whether the Senate will pass a bill or, if it does, how much it will resemble the House measure.""
}",0.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0,1.0,1,1,0,1.0,1,1,5,5,1.0,0.8
Current_1804,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.95,"The Soviet leader, trying to rebound from the foiled coup of a week ago that has left the country in turmoil, acknowledged at an emergency session of the all-union Parliament that the old tightly organized Soviet isnion, with power emanating from the Kremlin, could not be sustained.",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The Soviet leader, trying to rebound from the foiled coup of a week ago that has left the country in turmoil, acknowledged at an emergency session of the all-union Parliament that the old tightly organized Soviet isnion, with power emanating from the Kremlin, could not be sustained.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,1,0.0,1,1,5,2,0.4,0.0
Current_128,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,given the uncertainty about economic conditions 40 years ahead.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""given the uncertainty about economic conditions 40 years ahead.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_1448,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.85,"Still, new sources of revenue could turn up, either through a new kind of federal stimulus program or through help from the state or regional agencies, Salin said.",0,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Still, new sources of revenue could turn up, either through a new kind of federal stimulus program or through help from the state or regional agencies, Salin said.""
}",1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0,0.0,1,1,0,1.0,1,1,5,5,1.0,0.6
Current_459,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,The eldest among us may feel already that there is enough uncertainty in their lives without the unrelenting economic pressure that is wreaking havoc on the retirement plans they made a decade or more ago.,1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The eldest among us may feel already that there is enough uncertainty in their lives without the unrelenting economic pressure that is wreaking havoc on the retirement plans they made a decade or more ago.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1602,full_focus_epu_first,google/gemini-3.1-pro-preview,1,0.0,0.9,isncertainty about the economic outltok and interest rates combined with worries about how much a strengthening dollar will impair the profitability of American multinational companies created a guarded atmosphere for stocks.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 0,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""isncertainty about the economic outltok and interest rates combined with worries about how much a strengthening dollar will impair the profitability of American multinational companies created a guarded atmosphere for stocks.""
}",0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,1,1.0,1,1,0,0.0,1,1,5,5,1.0,0.6
Current_1517,full_focus_epu_first,google/gemini-3.1-pro-preview,0,0.0,0.95,"Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,1,0.0,1,1,0,1.0,1,1,5,2,0.4,0.2
Current_941,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,1.0,"It's a decent forecast, but there's a higher level of uncertainty than at the first of the year,",1,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""It's a decent forecast, but there's a higher level of uncertainty than at the first of the year,""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
Current_1666,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.85,Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies.,1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 1,
  ""mainly_foreign"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies.""
}",0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1,1.0,1,1,0,0.0,1,1,5,5,1.0,0.6
Current_1040,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,"its businesses a more stable and predictable environment in which to invest.*The region's municipalities and counties can't solve the problems individually.*Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution",1,1,ok,"{
  ""epu"": 1,
  ""who"": 0,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""its businesses a more stable and predictable environment in which to invest.*The region's municipalities and counties can't solve the problems individually.*Inaction will make the problem worse. In fact, it could compel the federal government to impose a solution""
}",0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Current_273,full_focus_epu_first,google/gemini-3.1-pro-preview,1,1.0,0.9,"she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy.",1,1,ok,"{
  ""epu"": 1,
  ""who"": 1,
  ""actions"": 1,
  ""effects"": 1,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy.""
}",1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,5,5,1.0,0.4
Midcentury_4112,full_focus_epu_first,google/gemini-3.1-pro-preview,0,1.0,0.9,"There will be maybe 11,000 bills introduced in this Congress,"" he says. ""Maybe 600 or 650 will be passed, and out of those, 400 to 500 are standard reauthorization bills.",0,1,ok,"{
  ""epu"": 0,
  ""who"": null,
  ""actions"": null,
  ""effects"": null,
  ""mention_foreign"": 0,
  ""mainly_foreign"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""There will be maybe 11,000 bills introduced in this Congress,\"" he says. \""Maybe 600 or 650 will be passed, and out of those, 400 to 500 are standard reauthorization bills.""
}",,0.0,1,0,,0.0,1,0,,0.0,1,0,0,1.0,1,1,0,1.0,1,1,5,2,0.4,0.4
