article_key,condition,llm_name,single_long_control_epu_pred,single_long_control_epu_correct,single_long_control_confidence,single_long_control_focus_excerpt,single_long_control_excerpt_in_target,single_long_control_json_valid,single_long_control_parse_status,single_long_control_raw_json,single_long_control_who_pred,single_long_control_who_correct,single_long_control_who_requested,single_long_control_who_present,single_long_control_actions_pred,single_long_control_actions_correct,single_long_control_actions_requested,single_long_control_actions_present,single_long_control_effects_pred,single_long_control_effects_correct,single_long_control_effects_requested,single_long_control_effects_present,single_long_control_mention_foreign_pred,single_long_control_mention_foreign_correct,single_long_control_mention_foreign_requested,single_long_control_mention_foreign_present,single_long_control_mainly_foreign_pred,single_long_control_mainly_foreign_correct,single_long_control_mainly_foreign_requested,single_long_control_mainly_foreign_present,single_long_control_requested_task_count,single_long_control_task_completion_count,single_long_control_completion_share,single_long_control_aux_mean
Midcentury_2102,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"Despite the positive news, investors warn that Mexico needs to do more to attract business. ""Other countries are advancing on their structural reforms much more so than Mexico is,""",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Despite the positive news, investors warn that Mexico needs to do more to attract business. \""Other countries are advancing on their structural reforms much more so than Mexico is,\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1730,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,an uncertain time,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""an uncertain time""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_564,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Williams began her singing career covering songs,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Williams began her singing career covering songs""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7369,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"Crude oil futures surged in the last min­utes of trading yesterday, reflecting ex­tremely light volume and uncertainty among traders over the future price of oil.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Crude oil futures surged in the last min­utes of trading yesterday, reflecting ex­tremely light volume and uncertainty among traders over the future price of oil.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_480,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,The possibility of local property-tax hikes and layoffs of government workers have frustrated citizens,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The possibility of local property-tax hikes and layoffs of government workers have frustrated citizens""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_998,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,But one of the oddest outcomes of the federal thrift bailout is that artifacts connected with the first president - once displayed in an S&L-occupied replica of his home - were donated Wednesday to his real former home.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""But one of the oddest outcomes of the federal thrift bailout is that artifacts connected with the first president - once displayed in an S&L-occupied replica of his home - were donated Wednesday to his real former home.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4991,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"While long-term trends are highly uncertain, the arithmetic for this year seems compelling.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""While long-term trends are highly uncertain, the arithmetic for this year seems compelling.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_575,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,the Grady family abruptly entered the growing and uncertain world of fluctuating pay.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""the Grady family abruptly entered the growing and uncertain world of fluctuating pay.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_774,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,the Iowa results reflect deep schisms and continuing uncertainty within a party hoping to topple President Obama,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the Iowa results reflect deep schisms and continuing uncertainty within a party hoping to topple President Obama""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_2027,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.8,"The uncertainty will continue past the summer. ""A lot will happen in the next few months,""",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""The uncertainty will continue past the summer. \""A lot will happen in the next few months,\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1230,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"The fear is that if the economy sours and the bottom drops on the thoroughbred market, breeders will be left holding stallions unable to command their advertised stud fees.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The fear is that if the economy sours and the bottom drops on the thoroughbred market, breeders will be left holding stallions unable to command their advertised stud fees.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6925,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,Concern over whether the Chinese government will run dong Kong as the British have—with minimal interfer­ence in the business sector,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Concern over whether the Chinese government will run dong Kong as the British have—with minimal interfer\u00adence in the business sector""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_7944,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Mr. Choate's chronicling of the ways Japan shapes American trade and economic policies,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Mr. Choate's chronicling of the ways Japan shapes American trade and economic policies""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1842,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,Orders for is.S.-made big-ticket items rose less than expected last month as an uncertain economic outltok led businesses to keep a tight rein on spending plans,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Orders for is.S.-made big-ticket items rose less than expected last month as an uncertain economic outltok led businesses to keep a tight rein on spending plans""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1078,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"But now, with the local economy in a state of uncomfortable deceleration, the voices of the experts are being called onmore and more to interpret the uncer­tainty and discern a future direction.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""But now, with the local economy in a state of uncomfortable deceleration, the voices of the experts are being called onmore and more to interpret the uncer\u00adtainty and discern a future direction.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1806,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1237,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,"Martelly's policy toward the Interim Haiti Recovery Commission, the principal is.S.-backed vehicle for reconstruction, is in doubt, following contradictory statements about its future from his team.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Martelly's policy toward the Interim Haiti Recovery Commission, the principal is.S.-backed vehicle for reconstruction, is in doubt, following contradictory statements about its future from his team.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1087,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.,0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""All the plans are expected to be on the table when the president meets with the Republican leaders. But it was uncertain whether they would be able to turn to serious negotiations.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1561,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.9,There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5607,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Phase 2 projects, with their uncertain payoffs, seem vulnerable",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Phase 2 projects, with their uncertain payoffs, seem vulnerable""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1362,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,"apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign andeconomicpolicy, his wavering on those fronts",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign andeconomicpolicy, his wavering on those fronts""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1634,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"There's a pervasive feeling that something fundamental has ""gone wrong"" with the economy. New technologies, foreign competition and low growth seem to threaten unending job loss",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""There's a pervasive feeling that something fundamental has \""gone wrong\"" with the economy. New technologies, foreign competition and low growth seem to threaten unending job loss""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6739,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,the difference between the two men is not over the fundamentals of eco­nomic change but over how fast and far the change should go.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the difference between the two men is not over the fundamentals of eco­nomic change but over how fast and far the change should go.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1618,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.9,"Many analysts see no reason to expect that stalemate to be broken any time ston, given such imponderables as the eventual outcome of the crisis in the Persian Gulf. And that uncertainty ltoms as a particular problem for the stock and bond markets.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Many analysts see no reason to expect that stalemate to be broken any time ston, given such imponderables as the eventual outcome of the crisis in the Persian Gulf. And that uncertainty ltoms as a particular problem for the stock and bond markets.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1673,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.85,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1533,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1465,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.95,"If the F.O.M.C. were to implement such an action, it would be judging that the risks to the economic expansion of waiting longer had increased unduly and had begun to outweigh the advantages of waiting for uncertainties to be reduced by the accumulation of more information about econom­ic trends.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""If the F.O.M.C. were to implement such an action, it would be judging that the risks to the economic expansion of waiting longer had increased unduly and had begun to outweigh the advantages of waiting for uncertainties to be reduced by the accumulation of more information about econom­ic trends.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1313,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,Comptroller Carole Keeton Strayhorn said the $1.5 billion program cannot accept new enrollment this year because of continuinguncertaintyover tuition costs,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""Comptroller Carole Keeton Strayhorn said the $1.5 billion program cannot accept new enrollment this year because of continuinguncertaintyover tuition costs""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_534,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,Lusinchi said the uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Lusinchi said the uncertainty of oil prices will force the country to renegotiate its repayment schedule""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_8445,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"passenger car sales, reflecting the uncertain economy, slid 1 percent",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""passenger car sales, reflecting the uncertain economy, slid 1 percent""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_486,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"With director Wilson Yip, screenwriter Edmond Wong and star Donnie Yen all returning, the film's fight choreography is again handled by the legendary Sammo Hung",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""With director Wilson Yip, screenwriter Edmond Wong and star Donnie Yen all returning, the film's fight choreography is again handled by the legendary Sammo Hung""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3349,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Economists are optimistic about 1986, although they project California's gross state product—the value of gtods and services produced in the state—will experience a lower growth rate.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Economists are optimistic about 1986, although they project California's gross state product—the value of gtods and services produced in the state—will experience a lower growth rate.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1541,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"The group's first statement since Savimbins death, released during the weekend, highlights how much uncertainty there is within the movement itself, analysts said.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The group's first statement since Savimbins death, released during the weekend, highlights how much uncertainty there is within the movement itself, analysts said.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_3411,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,Bond prices dipped following the late Wednesday announcement outlining the sale amid uncertainty over how well the market would absorb the flood of securities.,0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Bond prices dipped following the late Wednesday announcement outlining the sale amid uncertainty over how well the market would absorb the flood of securities.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5457,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Saddled with $4.2 billion in debt, the company has been left more vulnerable to economic downturns or interest rate increases.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Saddled with $4.2 billion in debt, the company has been left more vulnerable to economic downturns or interest rate increases.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4746,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,"Not only the budget, but also the composition of the CPSC, was in flux last wei|k. ... Reactions to CPSC's tumult last week ranged from confusion to skepticism.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""Not only the budget, but also the composition of the CPSC, was in flux last wei|k. ... Reactions to CPSC's tumult last week ranged from confusion to skepticism.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_679,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,Some traders attributed the dollar's drop to an improved outltok for much of Asia and political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Some traders attributed the dollar's drop to an improved outltok for much of Asia and political uncertainty created by President Clinton's preoccupation with a scandal over an alleged sexual affair.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_862,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,The correlation between economic uncertainty and personal health is not clear.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""The correlation between economic uncertainty and personal health is not clear.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1532,single_long_control,google/gemini-3.1-pro-preview,0,0.0,0.95,"Today, nearly two years after 50% vacancy rates spawned a push for revitalization, a new wave of optimism has appeared among many San Pedro merchants.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Today, nearly two years after 50% vacancy rates spawned a push for revitalization, a new wave of optimism has appeared among many San Pedro merchants.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_765,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,"Yet below the surface of this high-achieving world are strains of animosity between blacks who entered this country voluntarily by way of the Caribbean, and those whose ancestors came to America chained to slave ships.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Yet below the surface of this high-achieving world are strains of animosity between blacks who entered this country voluntarily by way of the Caribbean, and those whose ancestors came to America chained to slave ships.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_74,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.9,Europe is clearly ltoking to the isnited States to help the continent move through a period of outward peace and prosperity -- but one that is accompanied by underlying tensions and uncertainties as longtime adversaries attempt to deepen their economic and military ties.,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Europe is clearly ltoking to the isnited States to help the continent move through a period of outward peace and prosperity -- but one that is accompanied by underlying tensions and uncertainties as longtime adversaries attempt to deepen their economic and military ties.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_1259,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,"Another unknown Is how effec­tive the new Immigration law, which penalizes employers for hir­ing Illegal aliens, will be In stem­ming Illegal Immigration.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Another unknown Is how effec\u00adtive the new Immigration law, which penalizes employers for hir\u00ading Illegal aliens, will be In stem\u00adming Illegal Immigration.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_848,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"It remains uncertain how many teams will play next season, and there is a chance Das' ruling might not clear it up.",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""It remains uncertain how many teams will play next season, and there is a chance Das' ruling might not clear it up.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_6239,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.85,"""The intervention worked because it created a two-way risk.. .. You don't know which way to go.""",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""\""The intervention worked because it created a two-way risk.. .. You don't know which way to go.\""""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_526,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.95,it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""it has turned into a crisis of confidence in the government's ability to reform the economic structure of the country.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_5965,single_long_control,google/gemini-3.1-pro-preview,1,1.0,1.0,"While uncertainty about the tax bill is causing some consumers and companies to save money they had planned to spend, it's also prompting others to spend money they might have saved, depending on whether they would be better or worse off under the revamped tax code should it become law.",0,1,ok,"{
  ""epu"": 1,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""While uncertainty about the tax bill is causing some consumers and companies to save money they had planned to spend, it's also prompting others to spend money they might have saved, depending on whether they would be better or worse off under the revamped tax code should it become law.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1804,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"President Mikhail S. Gorbachev appealed to the nation today to keep the Soviet isnion together, but was all but drowned out by spiraling calls for independence by most of the nation's republics.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""President Mikhail S. Gorbachev appealed to the nation today to keep the Soviet isnion together, but was all but drowned out by spiraling calls for independence by most of the nation's republics.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_128,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"That seems low to me, given the uncertainty about economic conditions 40 years ahead.",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""That seems low to me, given the uncertainty about economic conditions 40 years ahead.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1448,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.8,isncertaintyabout DART's long-range funding makes it nearly impossible to complete the federal application in time to keep the project on schedule,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""isncertaintyabout DART's long-range funding makes it nearly impossible to complete the federal application in time to keep the project on schedule""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_459,single_long_control,google/gemini-3.1-pro-preview,0,1.0,1.0,But with change comes uncertainty. The eldest among us may feel already that there is enough uncertainty in their lives without the unrelenting economic pressure that is wreaking havoc on the retirement plans,1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""But with change comes uncertainty. The eldest among us may feel already that there is enough uncertainty in their lives without the unrelenting economic pressure that is wreaking havoc on the retirement plans""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1602,single_long_control,google/gemini-3.1-pro-preview,1,0.0,0.9,isncertainty about the economic outltok and interest rates,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""isncertainty about the economic outltok and interest rates""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1517,single_long_control,google/gemini-3.1-pro-preview,0,0.0,1.0,"Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""Economic uncertainty continues to drive consumers into Wal-Mart Stores, wholesale clubs and other moderate-price stores""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_941,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.95,"It's a decent forecast, but there's a higher level of uncertainty than at the first of the year",1,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""It's a decent forecast, but there's a higher level of uncertainty than at the first of the year""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1666,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Mr. Tillerson expressed concern that policy makers could damage the world economy with precipitous environmental policies.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_1040,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.85,businesses a more stable and predictable environment in which to invest.,1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""businesses a more stable and predictable environment in which to invest.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Current_273,single_long_control,google/gemini-3.1-pro-preview,1,1.0,0.9,"she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy. Feinstein's just-say-no message, although lacking the usual music and campaign ftotage of a political ad, nonetheless employs a classic campaign ploy: inspiring fear. The ""uncertainty"" surrounding the recall, she suggests, makes it tto risky to pursue.",1,1,ok,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""she raises questions about the 135 candidates' credentials, their platforms and the potential damage they could cause the state's economy. Feinstein's just-say-no message, although lacking the usual music and campaign ftotage of a political ad, nonetheless employs a classic campaign ploy: inspiring fear. The \""uncertainty\"" surrounding the recall, she suggests, makes it tto risky to pursue.""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
Midcentury_4112,single_long_control,google/gemini-3.1-pro-preview,0,1.0,0.9,"There will be maybe 11,000 bills introduced in this Congress,"" he says. ""Maybe 600 or 650 will be passed",0,1,ok,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""There will be maybe 11,000 bills introduced in this Congress,\"" he says. \""Maybe 600 or 650 will be passed""
}",,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,0,0,,
