llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,variant_id,was_truncated,orig_content_len,content_for_eval_len,dossier_profile,condition,target_section_id,target_section_pred,section_correct,epu_pred,epu_correct,joint_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_failure,target_position,target_position_norm,n_sections,distractor_families,raw_json
google/gemini-3.1-pro-preview,Current_1271,1,0,LAT,1995,1,1,8681,4506,standard8,easy,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.95,"analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state. Nevertheless, the fact that the Senate panel voted to kill the B-2 program is expected to make it difficult for proponents to prevail. Congress voted last year to ki",1,1,0,2,0.25,8,housing_market|health_system|local_business|weather_update|education_admin|transport_notice|sports_business,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state. Nevertheless, the fact that the Senate panel voted to kill the B-2 program is expected to make it difficult for proponents to prevail. Congress voted last year to kill the B-2 after the 20 bombers then on order were delivered. Any vote on the Senate fltor is apt to be close.""
}"
google/gemini-3.1-pro-preview,Current_1271,1,0,LAT,1995,1,1,8681,4506,standard8,medium,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.95,"the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state... Any vote on the Senate fltor is apt to be close.",1,1,0,4,0.5,8,health_system|civic_notice|weather_update|sports_business|commodity_markets|election_campaign|foreign_affairs,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state... Any vote on the Senate fltor is apt to be close.""
}"
google/gemini-3.1-pro-preview,Current_1271,1,0,LAT,1995,1,1,8681,4506,standard8,hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.95,"analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state.",1,1,0,6,0.75,8,health_system|company_earnings|commodity_markets|foreign_affairs|housing_market|local_business|election_campaign,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state.""
}"
google/gemini-3.1-pro-preview,Current_1271,1,0,LAT,1995,1,1,8681,4506,standard8,very_hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.95,"analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state. Nevertheless, the fact that the Senate panel voted to kill the B-2 program is expected to make it difficult for proponents to prevail. Congress voted last year to ki",1,1,0,8,1.0,8,election_campaign|local_business|company_earnings|commodity_markets|foreign_affairs|housing_market|health_system,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""analysts have estimated that the House action, if upheld in conference committee, could save about 10,000 aerospace jobs in the state. Nevertheless, the fact that the Senate panel voted to kill the B-2 program is expected to make it difficult for proponents to prevail. Congress voted last year to kill the B-2 after the 20 bombers then on order were delivered. Any vote on the Senate fltor is apt to be close.""
}"
google/gemini-3.1-pro-preview,Current_733,0,0,MIHB,2009,1,0,3957,3957,standard8,easy,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have,1,1,0,2,0.25,8,housing_market|transport_notice|sports_business|local_business|civic_notice|company_earnings|weather_update,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have""
}"
google/gemini-3.1-pro-preview,Current_733,0,0,MIHB,2009,1,0,3957,3957,standard8,medium,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have,1,1,0,4,0.5,8,local_business|housing_market|commodity_markets|education_admin|weather_update|foreign_affairs|health_system,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have""
}"
google/gemini-3.1-pro-preview,Current_733,0,0,MIHB,2009,1,0,3957,3957,standard8,hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have,1,1,0,6,0.75,8,health_system|commodity_markets|local_business|foreign_affairs|housing_market|election_campaign|company_earnings,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have""
}"
google/gemini-3.1-pro-preview,Current_733,0,0,MIHB,2009,1,0,3957,3957,standard8,very_hard,SEC-128,SEC-128,1.0,0.0,1.0,1.0,1.0,"At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have, 17 graduates of MDC's electrical power technology program are leaving the schtol with a well-paying job",1,1,0,8,1.0,8,election_campaign|foreign_affairs|company_earnings|health_system|local_business|housing_market|commodity_markets,"{
  ""target_section_id"": ""SEC-128"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""At a time when fewer graduates are finding work after completing their degrees and many people are uncertain they will keep the jobs they have, 17 graduates of MDC's electrical power technology program are leaving the schtol with a well-paying job""
}"
google/gemini-3.1-pro-preview,Midcentury_4226,0,0,NYT,2003,1,1,6474,4506,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,"To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile",1,1,0,2,0.25,8,education_admin|civic_notice|housing_market|transport_notice|weather_update|local_business|company_earnings,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile""
}"
google/gemini-3.1-pro-preview,Midcentury_4226,0,0,NYT,2003,1,1,6474,4506,standard8,medium,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,"To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile",1,1,0,4,0.5,8,housing_market|weather_update|transport_notice|sports_business|foreign_affairs|civic_notice|local_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile""
}"
google/gemini-3.1-pro-preview,Midcentury_4226,0,0,NYT,2003,1,1,6474,4506,standard8,hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,"To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk",1,1,0,6,0.75,8,health_system|company_earnings|housing_market|election_campaign|local_business|commodity_markets|foreign_affairs,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk""
}"
google/gemini-3.1-pro-preview,Midcentury_4226,0,0,NYT,2003,1,1,6474,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,"To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile",1,1,0,8,1.0,8,housing_market|commodity_markets|local_business|health_system|election_campaign|company_earnings|foreign_affairs,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""To Mr. Saffo, whose nonprofit researchgroup helps companies deal with uncertainty and risk, the guru class has had little choice but to seek a lower profile""
}"
google/gemini-3.1-pro-preview,Current_882,1,1,DMNB,2004,1,1,12803,4506,standard8,easy,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.95,Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.,1,1,0,2,0.25,8,transport_notice|sports_business|company_earnings|health_system|weather_update|education_admin|civic_notice,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.""
}"
google/gemini-3.1-pro-preview,Current_882,1,1,DMNB,2004,1,1,12803,4506,standard8,medium,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.95,"To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.",1,1,0,4,0.5,8,transport_notice|education_admin|housing_market|health_system|sports_business|foreign_affairs|weather_update,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.""
}"
google/gemini-3.1-pro-preview,Current_882,1,1,DMNB,2004,1,1,12803,4506,standard8,hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.99,Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.,1,1,0,6,0.75,8,election_campaign|local_business|health_system|foreign_affairs|company_earnings|housing_market|commodity_markets,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.""
}"
google/gemini-3.1-pro-preview,Current_882,1,1,DMNB,2004,1,1,12803,4506,standard8,very_hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.95,"To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.",1,1,0,8,1.0,8,health_system|company_earnings|local_business|election_campaign|commodity_markets|foreign_affairs|housing_market,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""To begin with, a certain Bush victory would remove the possibility of the repeal of some of the more investor-friendly tax cuts, such as capital gains and dividends. But in a simpler sense, Mr. Bush's remaining in office would mean little to nouncertaintyabout the future of White House policy.""
}"
google/gemini-3.1-pro-preview,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,easy,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.9,"Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But U.S. officials say they are uncertain how Putin will react.",1,1,0,2,0.25,8,local_business|health_system|housing_market|weather_update|civic_notice|education_admin|transport_notice,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But U.S. officials say they are uncertain how Putin will react.""
}"
google/gemini-3.1-pro-preview,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,medium,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.95,"Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But is.S. officials say they are uncertain how Putin will react.",1,1,0,4,0.5,8,housing_market|weather_update|company_earnings|local_business|commodity_markets|education_admin|sports_business,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But is.S. officials say they are uncertain how Putin will react.""
}"
google/gemini-3.1-pro-preview,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,hard,SEC-114,SEC-114,1.0,1.0,1.0,1.0,0.9,"Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But is.S. officials say they are uncertain how Putin will react.",1,1,0,6,0.75,8,foreign_affairs|health_system|company_earnings|local_business|election_campaign|commodity_markets|housing_market,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Washington needs Russia's support as it presses the Security Council to pass new sanctions, the third round this year, by mid-July. But is.S. officials say they are uncertain how Putin will react.""
}"
google/gemini-3.1-pro-preview,Current_646,1,0,SFC,2007,1,1,5314,4506,standard8,very_hard,SEC-114,SEC-114,1.0,0.0,0.0,0.0,0.95,U.S. officials say they are uncertain how Putin will react.,1,1,0,8,1.0,8,foreign_affairs|local_business|company_earnings|housing_market|health_system|commodity_markets|election_campaign,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""U.S. officials say they are uncertain how Putin will react.""
}"
google/gemini-3.1-pro-preview,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,easy,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.9,"Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.",1,1,0,2,0.25,8,transport_notice|weather_update|sports_business|health_system|education_admin|company_earnings|housing_market,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.""
}"
google/gemini-3.1-pro-preview,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,medium,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.95,"Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.",1,1,0,4,0.5,8,housing_market|education_admin|weather_update|sports_business|civic_notice|transport_notice|company_earnings,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.""
}"
google/gemini-3.1-pro-preview,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,hard,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.95,"Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.",1,1,0,6,0.75,8,local_business|election_campaign|company_earnings|housing_market|foreign_affairs|commodity_markets|health_system,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.""
}"
google/gemini-3.1-pro-preview,Current_1196,1,1,MIHB,2007,1,1,4790,4506,standard8,very_hard,SEC-135,SEC-135,1.0,1.0,1.0,1.0,0.95,"Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.",1,1,0,8,1.0,8,commodity_markets|local_business|election_campaign|health_system|housing_market|company_earnings|foreign_affairs,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Hurdles to full passage lie ahead but, without Jeb around to drive another stake through its greedy heart, the monstrous stadium giveaway might finally claw its way into law.""
}"
google/gemini-3.1-pro-preview,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,easy,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.85,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,0,2,0.25,8,weather_update|company_earnings|sports_business|civic_notice|housing_market|local_business|transport_notice,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}"
google/gemini-3.1-pro-preview,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,medium,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.95,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,0,4,0.5,8,transport_notice|local_business|election_campaign|education_admin|housing_market|weather_update|foreign_affairs,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}"
google/gemini-3.1-pro-preview,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.85,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,0,6,0.75,8,foreign_affairs|health_system|commodity_markets|company_earnings|election_campaign|local_business|housing_market,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}"
google/gemini-3.1-pro-preview,Current_1673,1,0,LAT,1985,1,1,6858,4506,standard8,very_hard,SEC-142,SEC-142,1.0,1.0,1.0,1.0,0.9,"The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.",1,1,0,8,1.0,8,company_earnings|housing_market|foreign_affairs|commodity_markets|election_campaign|health_system|local_business,"{
  ""target_section_id"": ""SEC-142"",
  ""epu"": 1,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""The Europeans are expected to retaliate, possibly as early as Monday, by btosting walnut and lemon tariffs.""
}"
google/gemini-3.1-pro-preview,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,easy,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.9,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects,1,1,0,2,0.25,8,company_earnings|education_admin|local_business|health_system|transport_notice|civic_notice|weather_update,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects""
}"
google/gemini-3.1-pro-preview,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,medium,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.9,But unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects,1,1,0,4,0.5,8,company_earnings|local_business|education_admin|housing_market|health_system|election_campaign|civic_notice,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""But unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects""
}"
google/gemini-3.1-pro-preview,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.95,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects,1,1,0,6,0.75,8,company_earnings|election_campaign|foreign_affairs|health_system|local_business|commodity_markets|housing_market,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects""
}"
google/gemini-3.1-pro-preview,Current_1468,1,0,SFC,1996,1,1,10904,4506,standard8,very_hard,SEC-100,SEC-100,1.0,1.0,1.0,1.0,0.85,unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects,1,1,0,8,1.0,8,health_system|election_campaign|local_business|commodity_markets|housing_market|company_earnings|foreign_affairs,"{
  ""target_section_id"": ""SEC-100"",
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""unclear or nonexistent rules and regulations mean no one in or out of government knows exactly who has the authority to sign off on projects""
}"
google/gemini-3.1-pro-preview,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,easy,SEC-135,SEC-135,1.0,0.0,0.0,0.0,1.0,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,0,2,0.25,8,company_earnings|sports_business|local_business|housing_market|transport_notice|education_admin|civic_notice,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks""
}"
google/gemini-3.1-pro-preview,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,medium,SEC-135,SEC-135,1.0,0.0,0.0,0.0,1.0,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,0,4,0.5,8,health_system|housing_market|sports_business|election_campaign|civic_notice|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks""
}"
google/gemini-3.1-pro-preview,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,hard,SEC-135,SEC-135,1.0,0.0,0.0,0.0,1.0,uncertainty has been building in how earnings will play out over the next four weeks,1,1,0,6,0.75,8,health_system|housing_market|foreign_affairs|local_business|company_earnings|commodity_markets|election_campaign,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""uncertainty has been building in how earnings will play out over the next four weeks""
}"
google/gemini-3.1-pro-preview,Current_199,1,1,SFC,2009,1,0,3897,3897,standard8,very_hard,SEC-135,SEC-135,1.0,0.0,0.0,0.0,1.0,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,0,8,1.0,8,housing_market|local_business|commodity_markets|foreign_affairs|company_earnings|health_system|election_campaign,"{
  ""target_section_id"": ""SEC-135"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks""
}"
google/gemini-3.1-pro-preview,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,easy,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.95,"Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States, is.S. intelligence analysts believe his flight may be indicative of discontent",1,1,0,2,0.25,8,education_admin|health_system|housing_market|local_business|civic_notice|transport_notice|company_earnings,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States, is.S. intelligence analysts believe his flight may be indicative of discontent""
}"
google/gemini-3.1-pro-preview,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,medium,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.9,Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States,1,1,0,4,0.5,8,local_business|health_system|housing_market|civic_notice|foreign_affairs|education_admin|company_earnings,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.90,
  ""focus_excerpt"": ""Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States""
}"
google/gemini-3.1-pro-preview,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,hard,SEC-107,SEC-107,1.0,0.0,0.0,0.0,1.0,Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States,1,1,0,6,0.75,8,housing_market|company_earnings|commodity_markets|foreign_affairs|health_system|election_campaign|local_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Although still uncertain of precisely what motivated Cuban air force Brig. Gen. Rafael del Pino Diaz to defect to the isnited States""
}"
google/gemini-3.1-pro-preview,Current_146,1,1,MIHB,1987,1,1,4675,4506,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,0.0,0.0,0.95,is.S. intelligence analysts are waiting to learn whether del Pino's defection is an indicator of general restlessness over Castro's decision last year to shake up the government's top echelons and end liberalizing trends in the economy.,1,1,0,8,1.0,8,health_system|foreign_affairs|local_business|housing_market|company_earnings|election_campaign|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""is.S. intelligence analysts are waiting to learn whether del Pino's defection is an indicator of general restlessness over Castro's decision last year to shake up the government's top echelons and end liberalizing trends in the economy.""
}"
google/gemini-3.1-pro-preview,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,easy,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,One price American workers are paying for growing foreign competition is more uncertainty about their pay­checks.,1,1,0,2,0.25,8,health_system|transport_notice|civic_notice|education_admin|sports_business|company_earnings|local_business,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their pay\u00adchecks.""
}"
google/gemini-3.1-pro-preview,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,medium,SEC-107,SEC-107,1.0,0.0,1.0,1.0,0.95,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,1,1,0,4,0.5,8,education_admin|weather_update|local_business|transport_notice|election_campaign|civic_notice|commodity_markets,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""
}"
google/gemini-3.1-pro-preview,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,1,1,0,6,0.75,8,election_campaign|health_system|foreign_affairs|commodity_markets|housing_market|local_business|company_earnings,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""
}"
google/gemini-3.1-pro-preview,Midcentury_8690,0,0,CHI,1987,1,0,3439,3439,standard8,very_hard,SEC-107,SEC-107,1.0,0.0,1.0,1.0,1.0,One price American workers are paying for growing foreign competition is more uncertainty about their pay­checks.,1,1,0,8,1.0,8,housing_market|foreign_affairs|commodity_markets|local_business|company_earnings|health_system|election_campaign,"{
  ""target_section_id"": ""SEC-107"",
  ""epu"": 0,
  ""confidence"": 1,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their pay\u00adchecks.""
}"
google/gemini-3.1-pro-preview,Current_89,0,0,LAT,2007,1,1,6087,4506,standard8,easy,SEC-114,SEC-114,1.0,0.0,1.0,1.0,0.9,"The county board of investments is independent and not bound to follow the supervisors' directive, but will likely make an effort to do so without diminishing the county portfolio.",1,1,0,2,0.25,8,weather_update|housing_market|transport_notice|sports_business|local_business|civic_notice|education_admin,"{
  ""target_section_id"": ""SEC-114"",
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""The county board of investments is independent and not bound to follow the supervisors' directive, but will likely make an effort to do so without diminishing the county portfolio.""
}"
