llm_name,condition,eval_row_id,article_key,filler_variant_id,filler_pack_id,filler_family,target_position,gold_epu,disagreement_flag,newspaper,year,orig_content_len,eval_content_len,was_truncated,truncation_fraction,target_est_tokens,total_chars,total_est_tokens,pred_epu,result,valid_prediction,parse_ok,parse_fail,parse_error,confidence,focus_excerpt,excerpt_in_target,fp,fn,raw_text,prompt_char_len,prompt_est_tokens
deepseek-ai/deepseek-v3.2,medium,Current_891__fv0__center,Current_891,0,archive_1,archive_boilerplate,center,0,0,LAT,2004,32156,2989,1,0.9070468963801468,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,"The more plausible scenario, Fareed trusted, was obyious, but he spelled it out nonetheless: 'Mohamed Atta did not care if the pilot was a Muslim or a non- Muslim. He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.'",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The more plausible scenario, Fareed trusted, was obyious, but he spelled it out nonetheless: 'Mohamed Atta did not care if the pilot was a Muslim or a non- Muslim. He did this for political ideology, not religion, and his political ideology was stronger than his self-instinct for survival.'""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1301__fv0__center,Current_1301,0,encyclopedia_1,encyclopedia_neutral,center,1,1,DMNB,1997,4283,2989,1,0.3021246789633435,748,7000,1750,1.0,1.0,1,1,0,ok,0.9,"They cost is.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""They cost is.S. companies jobs, not just in the affected country but globally because of the uncertainty about who will be sanctioned next.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_80__fv0__center,Current_80,0,archive_1,archive_boilerplate,center,1,1,SFC,1995,4794,2989,1,0.3765123070504798,748,7000,1750,0.0,0.0,1,1,0,ok,0.95,"Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Job transfers have become increasingly unattractive and difficult for employees, while growing more important to their companies, a new survey says.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1331__fv0__center,Current_1331,0,transit_1,transit_summaries,center,0,0,MIHB,2007,5988,2989,1,0.5008350033400133,748,7000,1750,0.0,1.0,1,1,0,ok,0.75,"the increase in arrivals reflects growing ""disillusionment"" with the Cuban regime. ""There is a belief that Cuba will not change rapidly and that Cuba's economy will not improve very rapidly""",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""the increase in arrivals reflects growing \""disillusionment\"" with the Cuban regime. \""There is a belief that Cuba will not change rapidly and that Cuba's economy will not improve very rapidly\""""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1655__fv0__center,Current_1655,0,civic_notice_1,civic_notices,center,0,0,MIHB,2000,5951,2989,1,0.49773147370189885,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,"Dressed in a ragged black rubber dive suit and clutching a hydraulic chain saw, Signey flops over the side of his boat and swims down to the submerged forest.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Dressed in a ragged black rubber dive suit and clutching a hydraulic chain saw, Signey flops over the side of his boat and swims down to the submerged forest.""
}",8105,2027
deepseek-ai/deepseek-v3.2,medium,Current_153__fv0__center,Current_153,0,transit_1,transit_summaries,center,0,0,MIHB,2007,4223,2989,1,0.2922093298602889,748,7000,1750,1.0,0.0,1,1,0,ok,0.9,"Our nations failure to truly secure its borders and restore respect for the law through comprehensive immigration reform, coupled with a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy.",1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Our nations failure to truly secure its borders and restore respect for the law through comprehensive immigration reform, coupled with a new directive regarding so-called Social Security no-matches, is about to deliver a solid punch to an already-unstable economy.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_4882__fv0__center,Midcentury_4882,0,transit_1,transit_summaries,center,0,0,WPO,1992,7463,2989,1,0.5994908213855018,748,7000,1750,1.0,0.0,1,1,0,ok,0.85,"Now, politicians at every level of government are feeling.the heat tom apublic angry at the tum in ,its .fortunes.",1,1,0,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""Now, politicians at every level of government are feeling.the heat tom apublic angry at the tum in ,its .fortunes.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1099__fv0__center,Current_1099,0,encyclopedia_1,encyclopedia_neutral,center,1,0,MIHB,1992,5892,2989,1,0.4927019687712152,748,7000,1750,1.0,1.0,1,1,0,ok,0.9,"For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""For owners who lost assets to the Sandinistas, a big question remains: How much will they get in compensation? Lacayo said the 92-seat National Assembly will determine whether owners get all or only a percentage of the appraised value of confiscated property.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_22__fv0__center,Current_22,0,catalog_1,catalog_metadata,center,0,0,NYT,2009,5677,2989,1,0.47348951911220716,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,the Nets will have plenty of salary-cap space after the season for what is expected to be the N.B.A.'s most sought-after free-agent class,0,0,0,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""the Nets will have plenty of salary-cap space after the season for what is expected to be the N.B.A.'s most sought-after free-agent class""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_5069__fv0__center,Midcentury_5069,0,transit_1,transit_summaries,center,1,0,NYT,1997,8668,2989,1,0.6551684356252885,748,7000,1750,1.0,1.0,1,1,0,ok,0.8,an uncertain mtod... people are getting more and more conservative... it's beginning to worry me now,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""an uncertain mtod... people are getting more and more conservative... it's beginning to worry me now""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_6461__fv0__center,Midcentury_6461,0,transit_1,transit_summaries,center,0,0,WPO,1988,3898,2989,1,0.23319651103129813,748,7000,1750,1.0,0.0,1,1,0,ok,0.75,uncertain about future Pakistani support for their cSuse,1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""uncertain about future Pakistani support for their cSuse""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1224__fv0__center,Current_1224,0,transit_1,transit_summaries,center,1,0,MIHB,1988,10136,2989,1,0.705110497237569,748,7000,1750,1.0,1.0,1,1,0,ok,0.85,"Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Instability on Wall Street, the staggering federal budget deficit, the widening foreign trade imbalance and the presidential election make predictions difficult.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_992__fv0__center,Current_992,0,catalog_1,catalog_metadata,center,0,1,DMNB,2004,423,423,0,0.0,106,7000,1750,0.0,1.0,1,1,0,ok,0.85,No election uncertainty. No market-moving earnings reports. No blockbuster economic data,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""No election uncertainty. No market-moving earnings reports. No blockbuster economic data""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_8722__fv0__center,Midcentury_8722,0,encyclopedia_1,encyclopedia_neutral,center,1,0,NYT,2004,3501,2989,1,0.146243930305627,748,7000,1750,1.0,1.0,1,1,0,ok,0.95,school officials ... said they were warily optimistic ... it was not clear whether the new money would come mostly from the state or from the local school districts as well.,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""school officials ... said they were warily optimistic ... it was not clear whether the new money would come mostly from the state or from the local school districts as well.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1539__fv0__center,Current_1539,0,transit_1,transit_summaries,center,0,0,DMNB,2010,8027,2989,1,0.6276317428678211,748,7000,1750,0.0,1.0,1,1,0,ok,0.9,"Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Across the NBA, there is more uncertainty about team values because of negotiations between owners and players over the league's collective bargaining agreement""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_906__fv0__center,Current_906,0,transit_1,transit_summaries,center,0,0,DMNB,1998,9180,2989,1,0.674400871459695,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,Researchers say baby btomers like Brian are a challenge to charitable organizations that want to tap into their current income or the trillions in wealth they are expected to inherit.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Researchers say baby btomers like Brian are a challenge to charitable organizations that want to tap into their current income or the trillions in wealth they are expected to inherit.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_378__fv0__center,Current_378,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,1991,1121,1121,0,0.0,281,7000,1750,0.0,1.0,1,1,0,ok,0.95,It's a seesaw situation with no major economic news going into a long holiday weekend.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""It's a seesaw situation with no major economic news going into a long holiday weekend.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_456__fv0__center,Current_456,0,catalog_1,catalog_metadata,center,1,0,SFC,2008,6406,2989,1,0.5334061817046518,748,7000,1750,0.0,0.0,1,1,0,ok,0.95,"California could be the difference, and that's something that's new to California.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""California could be the difference, and that's something that's new to California.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1233__fv0__center,Current_1233,0,encyclopedia_1,encyclopedia_neutral,center,0,0,MIHB,2002,3774,2989,1,0.2080021197668257,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,"The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The economic downturn, which has hurt many local and national arts organizations, hit newly ambitious groups such as Maximum especially hard.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1314__fv0__center,Current_1314,0,catalog_1,catalog_metadata,center,0,0,MIHB,2008,4488,2989,1,0.3340017825311943,748,7000,1750,1.0,0.0,1,1,0,ok,0.8,"He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.",1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""He voiced hope that the Bush administration's controversial $700 billion banking-rescue package, which cleared Congress on Friday, may help ease the uncertainty that's hanging over the financial sector.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_622__fv0__center,Current_622,0,transit_1,transit_summaries,center,1,1,SFC,2010,7495,2989,1,0.6012008005336891,748,7000,1750,0.0,0.0,1,1,0,ok,0.85,"An unexpected increase in the weekly jobless claims last week sent the stock market reeling, but some analysts question whether that number is painting an overly gltomy picture.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""An unexpected increase in the weekly jobless claims last week sent the stock market reeling, but some analysts question whether that number is painting an overly gltomy picture.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_973__fv0__center,Current_973,0,catalog_1,catalog_metadata,center,0,1,MIHB,1997,7143,2989,1,0.5815483690326193,748,7000,1750,1.0,0.0,1,1,0,ok,0.75,the delays in the negotiations only create a situation of uncertainty and instability,1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""the delays in the negotiations only create a situation of uncertainty and instability""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1248__fv0__center,Current_1248,0,catalog_1,catalog_metadata,center,0,0,DMNB,2003,4027,2989,1,0.25776011919543085,748,7000,1750,0.0,1.0,1,1,0,ok,0.2,"But it is also vital to making consumers feel confident enough to make new parehases and keep the recovery on track. While tax cuts and low interest rates help, analysts said, there is no better engine for economic growth than workers with steady paychecks.",0,0,0,"{""epu"": 0, ""confidence"": 0.2, ""focus_excerpt"": ""But it is also vital to making consumers feel confident enough to make new parehases and keep the recovery on track. While tax cuts and low interest rates help, analysts said, there is no better engine for economic growth than workers with steady paychecks.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_676__fv0__center,Current_676,0,civic_notice_1,civic_notices,center,0,0,SFC,2003,5619,2989,1,0.46805481402384763,748,7000,1750,0.0,1.0,1,1,0,ok,0.98,Wesla Whitfield is in town for her annual Plush Rtom show.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.98,
  ""focus_excerpt"": ""Wesla Whitfield is in town for her annual Plush Rtom show.""
}",8105,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_8690__fv0__center,Midcentury_8690,0,transit_1,transit_summaries,center,0,0,CHI,1987,3439,2989,1,0.13085199185809826,748,7000,1750,0.0,1.0,1,1,0,ok,0.85,One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.,0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""One price American workers are paying for growing foreign competition is more uncertainty about their paychecks.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1022__fv0__center,Current_1022,0,catalog_1,catalog_metadata,center,1,0,DMNB,2006,5179,2989,1,0.4228615562849971,748,7000,1750,1.0,1.0,1,1,0,ok,0.8,"A combination of fiscal mismanagement, criminal investigations, allegations of cheating on state-mandated tests and failing facilities led state education officials to permanently merge the Wilmer-Hutchins district with the Dallas district.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""A combination of fiscal mismanagement, criminal investigations, allegations of cheating on state-mandated tests and failing facilities led state education officials to permanently merge the Wilmer-Hutchins district with the Dallas district.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_380__fv0__center,Current_380,0,catalog_1,catalog_metadata,center,1,1,MIHB,2009,6989,2989,1,0.5723279439118615,748,7000,1750,1.0,1.0,1,1,0,ok,0.8,But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lin,1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""But now residents and local government officials worry that their ongoing long-range plans for a further aesthetically improved highway could be destroyed if Florida Power & Light is allowed to install four giant transmission lin""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1706__fv0__center,Current_1706,0,archive_1,archive_boilerplate,center,0,0,DMNB,1996,6270,2989,1,0.5232854864433811,748,7000,1750,1.0,0.0,1,1,0,ok,0.85,The economic crisis could pose a threat to the government,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The economic crisis could pose a threat to the government""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_493__fv0__center,Current_493,0,encyclopedia_1,encyclopedia_neutral,center,1,0,DMNB,1996,1424,1424,0,0.0,356,7000,1750,1.0,1.0,1,1,0,ok,0.8,the economic restructuring demanded by international lenders.,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""the economic restructuring demanded by international lenders.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_560__fv0__center,Current_560,0,archive_1,archive_boilerplate,center,0,0,NYT,1986,2551,2551,0,0.0,638,7000,1750,0.0,1.0,1,1,0,ok,0.75,"South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""South Africa is again at war with itself. After an uneasy lull of several years, black opposition to apartheid erupted again in late 1984, sparking 20 months of anti-Government violence""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1148__fv0__center,Current_1148,0,transit_1,transit_summaries,center,0,0,DMNB,1997,8821,2989,1,0.6611495295317991,748,7000,1750,0.0,1.0,1,1,0,ok,0.6,No consensus has developed in Tokyo yet on how to resolve the golf crisis.,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.6,
  ""focus_excerpt"": ""No consensus has developed in Tokyo yet on how to resolve the golf crisis.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1212__fv0__center,Current_1212,0,archive_1,archive_boilerplate,center,1,1,MIHB,2008,5646,2989,1,0.4705986539142756,748,7000,1750,1.0,1.0,1,1,0,ok,0.9,"Government, Obama contended Tuesday, isn't the problem; inept government is. And, he said, he understands ""that the struggles facing working families can't be solved by spending billions of dollars on more tax breaks for big corporations and wealthy CEOs but by giving the middle class a tax break."" ",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""Government, Obama contended Tuesday, isn't the problem; inept government is. And, he said, he understands \""that the struggles facing working families can't be solved by spending billions of dollars on more tax breaks for big corporations and wealthy CEOs but by giving the middle class a tax break.\"" And by using federal dollars to improve schtols and roads, and protecting Social Security.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_50__fv0__center,Current_50,0,archive_1,archive_boilerplate,center,0,0,MIHB,2011,6806,2989,1,0.5608286805759624,748,7000,1750,0.0,1.0,1,1,0,ok,0.85,we have yet to see how artists will interpret our economically and politically fraught times.,1,0,0,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""we have yet to see how artists will interpret our economically and politically fraught times.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_71__fv0__center,Current_71,0,catalog_1,catalog_metadata,center,0,0,MIHB,1995,3104,2989,1,0.03704896907216493,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,School district administrators leave much of the discretion on homework to individual schools and teachers.,0,0,0,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""School district administrators leave much of the discretion on homework to individual schools and teachers.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1367__fv0__center,Current_1367,0,encyclopedia_1,encyclopedia_neutral,center,1,1,NYT,2002,1176,1176,0,0.0,294,7000,1750,0.0,0.0,1,1,0,ok,0.9,consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq.,1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""consumer confidence in the isnited States was already suffering as a result of uncertainty over a prospective war with Iraq.""
}",8104,2026
deepseek-ai/deepseek-v3.2,medium,Midcentury_6876__fv0__center,Midcentury_6876,0,encyclopedia_1,encyclopedia_neutral,center,0,0,WSJ,1992,3681,2989,1,0.18799239337136653,748,7000,1750,1.0,0.0,1,1,0,ok,0.8,spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""spending plans also will be determined by how well President-elect Clinton fares in the first 100 days.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_991__fv0__center,Midcentury_991,0,encyclopedia_1,encyclopedia_neutral,center,0,0,WSJ,1988,7942,2989,1,0.6236464366658272,748,7000,1750,1.0,0.0,1,1,0,ok,0.9,the agency may face an uncertain future,0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.9,
  ""focus_excerpt"": ""the agency may face an uncertain future""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_1120__fv0__center,Midcentury_1120,0,archive_1,archive_boilerplate,center,0,0,NYT,2001,7518,2989,1,0.6024208566108007,748,7000,1750,1.0,0.0,1,1,0,ok,0.8,"Business leaders have called on the government to confront the slump by selling state businesses... But Israel's current unity government, itself a byproduct of the violence, is unlikely to take any step that would distress either its right or left flank. And the continuing violence makes it even ha",0,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Business leaders have called on the government to confront the slump by selling state businesses... But Israel's current unity government, itself a byproduct of the violence, is unlikely to take any step that would distress either its right or left flank. And the continuing violence makes it even harder for the government to focus on economic issues""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_399__fv0__center,Current_399,0,civic_notice_1,civic_notices,center,0,0,NYT,1993,1454,1454,0,0.0,364,7000,1750,0.0,1.0,1,1,0,ok,0.9,Warsaw has been tto busy getting on with its own commercial life to bother with tourism.,1,0,0,"{""epu"": 0, ""confidence"": 0.9, ""focus_excerpt"": ""Warsaw has been tto busy getting on with its own commercial life to bother with tourism.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_616__fv0__center,Current_616,0,catalog_1,catalog_metadata,center,1,1,NYT,1990,892,892,0,0.0,223,7000,1750,1.0,1.0,1,1,0,ok,0.8,Reunification spurs uncertainty in East German industry,1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.8,
  ""focus_excerpt"": ""Reunification spurs uncertainty in East German industry""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1866__fv0__center,Current_1866,0,encyclopedia_1,encyclopedia_neutral,center,0,0,NYT,2005,5965,2989,1,0.49891031014249787,748,7000,1750,0.0,1.0,1,1,0,ok,0.7,It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built 'assuming favorable economic and marketing conditions.',0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""It is not clear whether Mills and Mack-Cali are legally required to build a ballpark. Their agreement with the state provides only that the park would be built 'assuming favorable economic and marketing conditions.'""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1285__fv0__center,Current_1285,0,catalog_1,catalog_metadata,center,0,0,MIHB,2007,9131,2989,1,0.6726535976344321,748,7000,1750,1.0,0.0,1,1,0,ok,0.85,"Central America does not appear anywhere either in the national security strategy or in the larger policy matrix that addresses the hemisphere as a whole, or regions within it",0,1,0,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""Central America does not appear anywhere either in the national security strategy or in the larger policy matrix that addresses the hemisphere as a whole, or regions within it""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1939__fv0__center,Current_1939,0,transit_1,transit_summaries,center,0,0,MIHB,1997,3876,2989,1,0.22884416924664608,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,"Battles occur on game nights only. Go tonight, to the Heat-Raptors game, for another exhibit by the parking lot mercenaries",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Battles occur on game nights only. Go tonight, to the Heat-Raptors game, for another exhibit by the parking lot mercenaries""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_341__fv0__center,Current_341,0,catalog_1,catalog_metadata,center,1,1,SFC,2005,6320,2989,1,0.5270569620253165,748,7000,1750,1.0,1.0,1,1,0,ok,0.85,"the right of self-government, including the right to define the nature and scope of basic social institutions, has been taken from the people of California by Judge Richard Kramer. If the people wish to broaden the definition of marriage to include same-sex couples, that is their right. If they wish",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""the right of self-government, including the right to define the nature and scope of basic social institutions, has been taken from the people of California by Judge Richard Kramer. If the people wish to broaden the definition of marriage to include same-sex couples, that is their right. If they wish to maintain the institution""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_2735__fv0__center,Midcentury_2735,0,transit_1,transit_summaries,center,0,0,WPO,1988,2478,2478,0,0.0,620,7000,1750,0.0,1.0,1,1,0,ok,0.95,"the post-war struggle to secure it, caused broad and deep transformations in northern as well as in southern society.",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""the post-war struggle to secure it, caused broad and deep transformations in northern as well as in southern society.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_963__fv0__center,Current_963,0,civic_notice_1,civic_notices,center,1,1,NYT,2001,5296,2989,1,0.43561178247734134,748,7000,1750,1.0,1.0,1,1,0,ok,0.85,"The legislators said that they planned to push for a sweeping amnesty program and a guest worker initiative. ''We want to come back here with a policy of regularization,'' Mr. Daschle said.",0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The legislators said that they planned to push for a sweeping amnesty program and a guest worker initiative. ''We want to come back here with a policy of regularization,'' Mr. Daschle said.""
}",8105,2027
deepseek-ai/deepseek-v3.2,medium,Midcentury_7857__fv0__center,Midcentury_7857,0,catalog_1,catalog_metadata,center,0,0,NYT,1999,4111,2989,1,0.27292629530527857,748,7000,1750,0.0,1.0,1,1,0,ok,0.85,despite continuing uncertainties about Latin America.,0,0,0,"{""epu"": 0, ""confidence"": 0.85, ""focus_excerpt"": ""despite continuing uncertainties about Latin America.""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_874__fv0__center,Current_874,0,archive_1,archive_boilerplate,center,1,1,LAT,2000,8432,2989,1,0.6455170777988615,748,7000,1750,1.0,1.0,1,1,0,ok,0.7,"That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded. With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity, the president's advisors are widely believed to have resorted to dirty tricks to ensure his v",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.7,
  ""focus_excerpt"": ""That caution, in anticipation of political problems related to presidential elections last spring, turned out to be well founded. With Peru's economic doldrums dragging down [Alberto Fujimori]'s popularity, the president's advisors are widely believed to have resorted to dirty tricks to ensure his victory.""
}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_780__fv0__center,Current_780,0,encyclopedia_1,encyclopedia_neutral,center,1,1,DMNB,1993,2754,2754,0,0.0,689,7000,1750,0.0,0.0,1,1,0,ok,0.75,"Nor even has the host of problems that awaits the winner once the victory celebration ends.Those problems include rampant crime, budget deficits and dealing for the first time with the potentially overwhelming influence of the new gambling industry.",1,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.75,
  ""focus_excerpt"": ""Nor even has the host of problems that awaits the winner once the victory celebration ends.Those problems include rampant crime, budget deficits and dealing for the first time with the potentially overwhelming influence of the new gambling industry.""
}",8104,2026
deepseek-ai/deepseek-v3.2,medium,Current_653__fv0__center,Current_653,0,civic_notice_1,civic_notices,center,0,0,LAT,1995,8816,2989,1,0.6609573502722323,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,"Islamic militants are battling the Arab Establishment--sometimes with bullets, sometimes with words--in an attempt to redesign the character of the Middle East.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Islamic militants are battling the Arab Establishment--sometimes with bullets, sometimes with words--in an attempt to redesign the character of the Middle East.""
}",8105,2027
deepseek-ai/deepseek-v3.2,medium,Current_629__fv0__center,Current_629,0,transit_1,transit_summaries,center,0,0,SFC,2010,3852,2989,1,0.22403946002076847,748,7000,1750,0.0,1.0,1,1,0,ok,0.95,worsening economic losses,1,0,0,"{""epu"": 0, ""confidence"": 0.95, ""focus_excerpt"": ""worsening economic losses""}",8106,2027
deepseek-ai/deepseek-v3.2,medium,Current_1610__fv0__center,Current_1610,0,catalog_1,catalog_metadata,center,1,0,MIHB,2009,4379,2989,1,0.31742406942224255,748,7000,1750,1.0,1.0,1,1,0,ok,0.85,"there's great uncertainty, we've never see this kind of an economic situation",1,0,0,"{""epu"": 1, ""confidence"": 0.85, ""focus_excerpt"": ""there's great uncertainty, we've never see this kind of an economic situation""}",8106,2027
