llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
deepseek-ai/deepseek-v3.2,Midcentury_6925,1,0,WPO,1989,3771,3771,3771,0,single_focus,,,single,0,1.0,1.0,0.85,"Hong Kong's downside is uncertainty about the future. At midnight on July 1,1997, China will resume sovereignty over the territory, which Britain gained in the 19th century due to its military dominance over the last Chinese imperial dynasty. Concern over whether the Chinese government will run Hong Kong as the British have—with minimal interference in the business sector—has not yet outweighed the colony's advantages to Americans.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_6925,1,0,WPO,1989,3771,3771,3771,0,single_long_control,,,single_control,0,1.0,1.0,0.8,"Hong Kong's downside is uncertainty about the future. At midnight on July 1,1997, China will resume sovereignty over the territory... Concern over whether the Chinese government will run Hong Kong as the British have—with minimal interference in the business sector",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_6925,1,0,WPO,1989,3771,3771,3771,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.8,Concern over whether the Chinese government will run Hong Kong as the British have—with minimal interference in the business sector,0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_6925,1,0,WPO,1989,3771,3771,3771,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,Hong Kong's downside is uncertainty about the future.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_7944,0,0,NYT,1990,11079,11079,4989,1,single_focus,,,single,0,0.0,1.0,0.2,how to make American industry more vibrant and competitive in the new world economy.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_7944,0,0,NYT,1990,11079,11079,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.8,how to make American industry more vibrant and competitive in the new world economy,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_7944,0,0,NYT,1990,11079,11079,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,chronicling of the ways Japan shapes American trade and economic policies,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_7944,0,0,NYT,1990,11079,11079,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,rumors about the book have disturbed Americans with Japanese connections and prompted Japanese officials to try to quash its publication.,0,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1842,0,0,LAT,2007,6269,6269,4989,1,single_focus,,,single,0,0.0,1.0,0.95,an uncertain economic outlook led businesses to keep a tight rein on spending plans,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1842,0,0,LAT,2007,6269,6269,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,Orders for U.S.-made big-ticket items rose less than expected last month as an uncertain economic outlook led businesses to keep a tight rein on spending plans,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1842,0,0,LAT,2007,6269,6269,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.9,an uncertain economic outlook led businesses to keep a tight rein on spending plans,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1842,0,0,LAT,2007,6269,6269,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,"""It represents a manufacturing recession but, also, just a general sense of corporate caution.""",1,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,13147,4989,1,single_focus,,,single,0,0.0,1.0,0.9,"Their message these days is that, de­spite softness in the area's real estate and defense industries, the outltok for the lo­cal economy remains positive.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,13147,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,"their message these days is that, despite softness in the area’s real estate and defense industries, the outlook for the local economy remains positive.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,13147,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.9,the voices of the experts are being called on more and more to interpret the uncertainty and discern a future direction.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_1078,0,0,WPO,1990,13147,13147,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,the voices of the experts are being called on more and more to interpret the uncertainty and discern a future direction,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1806,0,0,SFC,2005,5330,5330,4989,1,single_focus,,,single,0,0.0,1.0,0.95,"In the surreal logic of dot-com economics, where every company, whether it's selling dog food or underwear, is worth millions, nothing seems real to him.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1806,0,0,SFC,2005,5330,5330,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.95,The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1806,0,0,SFC,2005,5330,5330,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,The btok ends in a cliff-hanger -- an apt metaphor for the end of an era and the beginning of an uncertain new age.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1806,0,0,SFC,2005,5330,5330,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,the end of an uncertain new age,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1237,1,0,MIHB,2011,6762,6762,4989,1,single_focus,,,single,0,1.0,1.0,0.85,"Martelly's policy toward the Interim Haiti Recovery Commission, the principal U.S.-backed vehicle for reconstruction, is in doubt, following contradictory statements about its future from his team.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1237,1,0,MIHB,2011,6762,6762,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.8,"the prospects that parliament will approve his choice for prime minister, Daniel Rouzier, are uncertain",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1237,1,0,MIHB,2011,6762,6762,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"Martelly has no government, and the prospects that parliament will approve his choice for prime minister, Daniel Rouzier, are uncertain.",1,1,ok,5,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1237,1,0,MIHB,2011,6762,6762,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,"Martelly has no government, and the prospects that parliament will approve his choice for prime minister, Daniel Rouzier, are uncertain.",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1087,1,0,DMNB,1995,8234,8234,4989,1,single_focus,,,single,0,1.0,1.0,0.95,But it was uncertain whether they would be able to turn to serious negotiations.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1087,1,0,DMNB,1995,8234,8234,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,But it wasuncertainwhether they would be able to turn to serious negotiations.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1087,1,0,DMNB,1995,8234,8234,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.95,But it was uncertain whether they would be able to turn to serious negotiations.,0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1087,1,0,DMNB,1995,8234,8234,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,But it was uncertain whether they would be able to turn to serious negotiations.,0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1561,1,1,LAT,2010,5336,5336,4989,1,single_focus,,,single,0,0.0,0.0,0.85,"""There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation,""",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1561,1,1,LAT,2010,5336,5336,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.7,There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1561,1,1,LAT,2010,5336,5336,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.8,There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1561,1,1,LAT,2010,5336,5336,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,There's all sorts of uncertainty surrounding not only Europe but currencies in general and the whole global economic situation,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,13995,4989,1,single_focus,,,single,0,0.0,1.0,0.95,Everyone is flying by the seats of their pants,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,13995,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,"Phase 1 investments may help pull the economy through a recession, but Phase 2 projects, with their uncertain pay­offs, seem vulnerable, until the next expan­sion carries them forward again",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,13995,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,Everyone is flying by the seats of their pants,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_5607,0,0,NYT,2000,13995,13995,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,Everyone is flying by the seats of their pants,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1362,1,1,DMNB,1994,5603,5603,4989,1,single_focus,,,single,0,1.0,1.0,0.8,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign and economic policy, his wavering on those fronts and most recently his wavering on the health care plan",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1362,1,1,DMNB,1994,5603,5603,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign and economic policy, his wavering on those fronts",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1362,1,1,DMNB,1994,5603,5603,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.8,his wavering on those fronts and most recently his wavering on the health care plan,1,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1362,1,1,DMNB,1994,5603,5603,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"people are voicing frustrations because of the apparent unclear positions Bill Clinton has taken in his first two years - with his domestic, foreign and economic policy, his wavering on those fronts and most recently his wavering on the health care plan",0,1,ok,3,0.6,0.2,0.0,1.0,1,1,0.0,0.0,1,1,1.0,0.0,1,1,,0.0,1,0,,0.0,1,0
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,6498,6498,4989,1,single_focus,,,single,0,0.0,1.0,0.9,Our deep pessimism prevents us from seeing how the economy operates and what it achieves.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,6498,6498,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.9,Our deep pessimism prevents us from seeing how the economy operates and what it achieves. It's hard for us to grasp that many of its decisive movements occur more or less spontaneously.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,6498,6498,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,It now turns out that the United States still has the world's most productive economy—and the most productive manufacturing industry.,0,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_1634,0,0,WPO,1993,6498,6498,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,The trouble is that economic growth doesn't happen thisway. It occurs in fits and starts. Businesses misjudge markets and overinvest,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_6739,1,0,WPO,1988,4786,4786,4786,0,single_focus,,,single,0,1.0,1.0,0.8,Li Peng Faces Task Of Fixing Economy,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_6739,1,0,WPO,1988,4786,4786,4786,0,single_long_control,,,single_control,0,1.0,1.0,0.8,uncertain political support,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_6739,1,0,WPO,1988,4786,4786,4786,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"Li faces urgent challenges in the form of sharply rising prices, an irrational economic structure and uncertain political support.",0,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_6739,1,0,WPO,1988,4786,4786,4786,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.9,the difference between the two men is not over the fundamentals of economic change but over how fast and far the change should go.,0,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1618,1,1,MIHB,1990,2517,2517,2517,0,single_focus,,,single,0,0.0,0.0,0.7,given such imponderables as the eventual outcome of the crisis in the Persian Gulf,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1618,1,1,MIHB,1990,2517,2517,2517,0,single_long_control,,,single_control,0,0.0,0.0,0.8,hardly anybody on either side of the argument has found sufficient evidence in the economic statistics or in the unsettled world political situation to proclaim a verdict.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1618,1,1,MIHB,1990,2517,2517,2517,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.8,given such imponderables as the eventual outcome of the crisis in the Persian Gulf. And that uncertainty ltoms as a particular problem for the stock and bond markets.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1618,1,1,MIHB,1990,2517,2517,2517,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,the unsettled stock market would get a big btost if the chances seemed to increase that a recession could be avoided,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1673,1,0,LAT,1985,6858,6858,4989,1,single_focus,,,single,0,0.0,0.0,0.8,President Reagan in July imposed higher tariffs on pasta imports but suspended the effective date last Thursday to give the Europeans time to develop a counteroffer.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1673,1,0,LAT,1985,6858,6858,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.8,The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market after failing to convince the Europeans to lower their barriers to is.S. citrus products.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1673,1,0,LAT,1985,6858,6858,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,The Reagan Administration on Thursday decided to impose sharply higher tariffs on pasta products from the Common Market,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1673,1,0,LAT,1985,6858,6858,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.9,"The Europeans are expected to retaliate, possibly as early as Monday",1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1533,1,0,LAT,2009,8763,8763,4989,1,single_focus,,,single,0,1.0,1.0,0.85,"despite Obama's inaugural call for a new era of bipartisan cooperation, congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1533,1,0,LAT,2009,8763,8763,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,"despite Obama's inaugural call for a new era of bipartisan ctoperation, congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1533,1,0,LAT,2009,8763,8763,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,"despite Obama's inaugural call for a new era of bipartisan cooperation, congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill drafted by House Democrats.",0,1,ok,5,1.0,0.6,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Current_1533,1,0,LAT,2009,8763,8763,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.95,congressional Republicans opened a sharp new line of attack on a $825-billion economic stimulus bill,1,1,ok,5,1.0,0.4,0.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_1465,0,0,NYT,1997,5296,5296,4989,1,single_focus,,,single,0,0.0,1.0,0.95,the distribution of inflation risks skewed to the upside and must remain especially alert to the possible emergence of imbalances,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1465,0,0,NYT,1997,5296,5296,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.95,"the F.O.M.C. has recognized the need to remain vigilant for signs of potentially inflationary imbalances that might, if not corrected promptly, undermine our economic expansion",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_1465,0,0,NYT,1997,5296,5296,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"The unanswered question is why this Insecurity persisted even as the labor market, by all objective measures, tightened considerably",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_1465,0,0,NYT,1997,5296,5296,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.9,"If the F.O.M.C. were to implement such an action, it would be judging that the risks to the economic expansion of waiting longer had increased unduly and had begun to outweigh the advantages of waiting for uncertainties to be reduced",1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1313,1,1,DMNB,2005,6446,6446,4989,1,single_focus,,,single,0,1.0,1.0,0.9,continuing uncertainty over tuition costs,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1313,1,1,DMNB,2005,6446,6446,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.9,continuing uncertainty over tuition costs,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_1313,1,1,DMNB,2005,6446,6446,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.9,continuing uncertainty over tuition costs,0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_1313,1,1,DMNB,2005,6446,6446,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.9,"until we get to a more stable point, it is going to be hard to predict the future of the Tomorrow Fund and how much it will need to fulfill its obligations.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_534,0,0,MIHB,1986,914,914,914,0,single_focus,,,single,0,1.0,0.0,0.9,the uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_534,0,0,MIHB,1986,914,914,914,0,single_long_control,,,single_control,0,0.0,1.0,0.8,the uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Current_534,0,0,MIHB,1986,914,914,914,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.95,uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Current_534,0,0,MIHB,1986,914,914,914,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.8,the uncertainty of oil prices will force the country to renegotiate its repayment schedule,1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_8445,0,0,WPO,1992,3200,3200,3200,0,single_focus,,,single,0,0.0,1.0,0.85,"passenger car sales, reflecting the uncertain economy",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_8445,0,0,WPO,1992,3200,3200,3200,0,single_long_control,,,single_control,0,0.0,1.0,0.95,"passenger car sales, reflecting the uncertain economy, slid 1 percent",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
deepseek-ai/deepseek-v3.2,Midcentury_8445,0,0,WPO,1992,3200,3200,3200,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.95,"passenger car sales, reflecting the uncertain economy, slid 1 percent",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
deepseek-ai/deepseek-v3.2,Midcentury_8445,0,0,WPO,1992,3200,3200,3200,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.9,"passenger car sales, reflecting the uncertain economy, slid 1 percent",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
